air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
16,0.17,45,0,6.9,0,0,0,0,0,56.3,1001.8,10.2,105,2019-04-23T22:30:00+02:00,PT15M
15,0.17,41,0,6.9,0,0,0,0,0,57.1,1001.7,10.3,106,2019-04-23T22:45:00+02:00,PT15M
15,0.17,38,0,7,0,0,0,0,0,58,1001.7,10.3,108,2019-04-23T23:00:00+02:00,PT15M
15,0.17,34,0,7,0,0,0,0,0,58.5,1001.7,10.3,109,2019-04-23T23:15:00+02:00,PT15M
15,0.17,31,0,6.8,0,0,0,0,0,58.5,1001.8,10.3,110,2019-04-23T23:30:00+02:00,PT15M
15,0.17,27,0,6.8,0,0,0,0,0,58.6,1001.8,10.2,112,2019-04-23T23:45:00+02:00,PT15M
15,0.17,23,0,6.7,0,0,0,0,0,58.7,1001.9,10.2,113,2019-04-24T00:00:00+02:00,PT15M
15,0.17,19,0,6.6,0,0,0,0,0,58.9,1001.9,10.2,113,2019-04-24T00:15:00+02:00,PT15M
14,0.17,15,0,6.5,0,0,0,0,0,59.2,1001.8,10.1,114,2019-04-24T00:30:00+02:00,PT15M
14,0.17,11,0,6.5,0,0,0,0,0,59.6,1001.7,10.1,115,2019-04-24T00:45:00+02:00,PT15M
14,0.17,7,0,6.4,0,0,0,0,0,60,1001.6,10.1,115,2019-04-24T01:00:00+02:00,PT15M
14,0.17,3,0,6.4,0,0,0,0,0,60.5,1001.5,10,115,2019-04-24T01:15:00+02:00,PT15M
14,0.17,-1,0,6.5,0,0,0,0,0,61.2,1001.4,9.9,115,2019-04-24T01:30:00+02:00,PT15M
14,0.17,-5,0,6.5,0,0,0,0,0,61.9,1001.4,9.8,115,2019-04-24T01:45:00+02:00,PT15M
14,0.17,-9,0,6.6,0,0,0,0,0,62.7,1001.3,9.7,115,2019-04-24T02:00:00+02:00,PT15M
13,0.17,-13,0,6.6,0,0,0,0,0.2,63.4,1001.3,9.6,114,2019-04-24T02:15:00+02:00,PT15M
13,0.17,-17,0,6.7,0,0,0,0,0.2,64.1,1001.3,9.6,114,2019-04-24T02:30:00+02:00,PT15M
13,0.17,-21,0,6.8,0,0,0,0,0.2,64.9,1001.2,9.6,113,2019-04-24T02:45:00+02:00,PT15M
13,0.17,-25,0,6.9,0,0,0,0,0.2,65.7,1001.2,9.5,112,2019-04-24T03:00:00+02:00,PT15M
13,0.17,-29,0,7,0,0,0,0,0.5,66.5,1001.2,9.5,111,2019-04-24T03:15:00+02:00,PT15M
13,0.17,-32,0,7,0,0,0,0,0.5,67.4,1001.2,9.5,110,2019-04-24T03:30:00+02:00,PT15M
13,0.17,-36,0,7.2,0,0,0,0,0.5,68.3,1001.1,9.4,109,2019-04-24T03:45:00+02:00,PT15M
13,0.17,-39,0,7.3,0,0,0,0,0.5,69.2,1001.1,9.4,107,2019-04-24T04:00:00+02:00,PT15M
13,0.17,-43,0,7.4,0,0,0,0,0.2,70.2,1001.1,9.4,106,2019-04-24T04:15:00+02:00,PT15M
13,0.17,-46,0,7.5,0,0,0,0,0.2,71.3,1001.1,9.4,104,2019-04-24T04:30:00+02:00,PT15M
13,0.17,-50,0,7.6,0,0,0,0,0.2,72.4,1001.1,9.3,102,2019-04-24T04:45:00+02:00,PT15M
12,0.17,-53,0,7.7,0,0,0,0,0.2,73.5,1001.1,9.3,101,2019-04-24T05:00:00+02:00,PT15M
12,0.17,-56,0,7.8,0,0,0,0,0.2,74.2,1001.1,9.2,99,2019-04-24T05:15:00+02:00,PT15M
12,0.17,-59,0,7.9,0,0,0,0,0.2,74.6,1001.2,9.1,97,2019-04-24T05:30:00+02:00,PT15M
12,0.17,-62,0,7.9,0,0,0,0,0.2,75,1001.2,9,95,2019-04-24T05:45:00+02:00,PT15M
12,0.17,-65,0,8,0,0,0,0,0.2,75.3,1001.3,8.8,93,2019-04-24T06:00:00+02:00,PT15M
12,0.17,-68,0,8,0,0,0,0,0.1,75.8,1001.4,8.7,91,2019-04-24T06:15:00+02:00,PT15M
12,0.17,-71,7.2,8.1,6,0,6,6,0.1,76.3,1001.5,8.7,89,2019-04-24T06:30:00+02:00,PT15M
12,0.17,-74,41.9,8.1,11,0,11,11,0.1,76.8,1001.6,8.6,86,2019-04-24T06:45:00+02:00,PT15M
12,0.17,-77,84.8,8.2,6,0,6,5,0.1,77.3,1001.7,8.5,84,2019-04-24T07:00:00+02:00,PT15M
12,0.17,-80,87.2,8.2,8,0,8,7,0,77.5,1001.8,8.4,82,2019-04-24T07:15:00+02:00,PT15M
12,0.17,-83,73.4,8.2,22,0,22,21,0,77.4,1001.9,8.3,80,2019-04-24T07:30:00+02:00,PT15M
12,0.17,-86,56.8,8.3,47,0,47,46,0,77.3,1002,8.2,77,2019-04-24T07:45:00+02:00,PT15M
12,0.17,-89,40.6,8.3,84,0,84,81,0,77.1,1002.2,8.1,75,2019-04-24T08:00:00+02:00,PT15M
12,0.17,-92,29.9,8.3,123,0,123,119,0,76.5,1002.2,8,73,2019-04-24T08:15:00+02:00,PT15M
13,0.17,-95,23.3,8.4,163,1,164,158,0,75.4,1002.3,7.8,71,2019-04-24T08:30:00+02:00,PT15M
13,0.17,-98,12.8,8.4,182,101,220,218,0,74.3,1002.3,7.5,68,2019-04-24T08:45:00+02:00,PT15M
13,0.17,-101,6.2,8.5,181,228,274,281,0,73.2,1002.4,7.3,66,2019-04-24T09:00:00+02:00,PT15M
14,0.17,-104,0.5,8.5,171,361,330,352,0,71.7,1002.4,7.1,64,2019-04-24T09:15:00+02:00,PT15M
14,0.17,-108,0,8.6,177,411,372,405,0,69.8,1002.5,6.8,62,2019-04-24T09:30:00+02:00,PT15M
15,0.17,-111,0,8.7,184,448,411,455,0,67.9,1002.5,6.5,60,2019-04-24T09:45:00+02:00,PT15M
15,0.17,-115,0,8.8,190,480,448,504,0,66.1,1002.6,6.2,57,2019-04-24T10:00:00+02:00,PT15M
16,0.17,-118,0,8.8,195,509,484,551,0,64.4,1002.6,6,55,2019-04-24T10:15:00+02:00,PT15M
16,0.17,-122,0,8.9,199,536,518,597,0,62.7,1002.7,5.9,53,2019-04-24T10:30:00+02:00,PT15M
16,0.17,-126,0,8.9,197,574,554,646,0,61.2,1002.7,5.8,52,2019-04-24T10:45:00+02:00,PT15M
17,0.17,-130,0,9,188,623,591,698,0,59.7,1002.8,5.8,50,2019-04-24T11:00:00+02:00,PT15M
17,0.17,-135,0,9.1,177,671,625,747,0,58.3,1002.8,5.6,48,2019-04-24T11:15:00+02:00,PT15M
18,0.17,-139,0,9.2,163,717,657,792,0,57,1002.9,5.4,46,2019-04-24T11:30:00+02:00,PT15M
18,0.17,-144,0,9.3,156,744,682,827,0,55.8,1002.9,5.2,45,2019-04-24T11:45:00+02:00,PT15M
19,0.17,-149,0,9.4,157,753,700,853,0,54.6,1003,4.9,44,2019-04-24T12:00:00+02:00,PT15M
19,0.17,-154,0,9.5,157,760,716,875,0,53.4,1003,4.8,43,2019-04-24T12:15:00+02:00,PT15M
20,0.17,-159,0,9.6,157,766,729,893,0,52.2,1003,4.8,42,2019-04-24T12:30:00+02:00,PT15M
20,0.17,-165,0,9.6,157,772,739,907,0,51,1003,4.8,41,2019-04-24T12:45:00+02:00,PT15M
21,0.17,-170,0,9.7,156,778,746,918,0,49.9,1002.9,4.9,41,2019-04-24T13:00:00+02:00,PT15M
21,0.17,-176,0,9.7,154,782,751,924,0,48.8,1002.9,4.9,40,2019-04-24T13:15:00+02:00,PT15M
21,0.17,179,0,9.7,153,785,752,927,0,47.6,1002.9,5.1,40,2019-04-24T13:30:00+02:00,PT15M
22,0.17,173,0,9.7,149,790,751,926,0,46.6,1002.9,5.3,40,2019-04-24T13:45:00+02:00,PT15M
22,0.17,167,0,9.7,145,797,748,921,0,45.5,1002.9,5.4,41,2019-04-24T14:00:00+02:00,PT15M
22,0.17,162,0,9.7,140,802,741,913,0,44.5,1002.9,5.5,41,2019-04-24T14:15:00+02:00,PT15M
23,0.17,157,0,9.7,134,807,732,900,0,43.6,1002.9,5.6,42,2019-04-24T14:30:00+02:00,PT15M
23,0.17,151,0,9.6,130,808,719,883,0,42.6,1002.9,5.7,43,2019-04-24T14:45:00+02:00,PT15M
23,0.17,146,0,9.6,128,805,703,860,0,41.7,1002.8,5.7,44,2019-04-24T15:00:00+02:00,PT15M
24,0.17,141,0,9.6,126,800,684,834,0,41.1,1002.8,5.8,46,2019-04-24T15:15:00+02:00,PT15M
24,0.17,137,0,9.6,123,795,663,805,0,40.6,1002.6,5.9,47,2019-04-24T15:30:00+02:00,PT15M
24,0.17,132,0,9.6,120,788,639,772,0,40.1,1002.5,6.1,49,2019-04-24T15:45:00+02:00,PT15M
24,0.17,128,0,9.6,117,781,613,735,0,39.6,1002.4,6.2,51,2019-04-24T16:00:00+02:00,PT15M
24,0.17,124,0,9.6,114,772,585,696,0,39.3,1002.3,6.3,52,2019-04-24T16:15:00+02:00,PT15M
24,0.17,120,0,9.6,110,761,555,655,0,39.1,1002.1,6.6,54,2019-04-24T16:30:00+02:00,PT15M
24,0.17,117,0,9.5,107,748,523,610,0,38.9,1002,6.8,56,2019-04-24T16:45:00+02:00,PT15M
25,0.17,113,0,9.5,104,732,488,563,0,38.7,1001.9,7,58,2019-04-24T17:00:00+02:00,PT15M
25,0.17,109,0,9.5,101,713,452,514,0,38.8,1001.8,7.2,60,2019-04-24T17:15:00+02:00,PT15M
24,0.17,106,0,9.5,97,691,415,463,0,39,1001.8,7.3,63,2019-04-24T17:30:00+02:00,PT15M
24,0.17,103,0,9.6,93,667,377,412,0,39.2,1001.7,7.4,65,2019-04-24T17:45:00+02:00,PT15M
24,0.17,100,0,9.6,88,642,338,361,0,39.5,1001.7,7.6,67,2019-04-24T18:00:00+02:00,PT15M
24,0.17,97,0,9.6,83,612,299,309,0,39.8,1001.7,7.7,69,2019-04-24T18:15:00+02:00,PT15M
24,0.17,93,0,9.6,77,578,260,258,0,40,1001.7,7.8,72,2019-04-24T18:30:00+02:00,PT15M
24,0.17,90,0,9.6,71,539,221,209,0,40.4,1001.8,7.8,74,2019-04-24T18:45:00+02:00,PT15M
24,0.17,88,7.3,9.6,81,365,170,153,0,40.7,1001.8,7.9,76,2019-04-24T19:00:00+02:00,PT15M
24,0.17,85,19,9.6,88,143,118,106,0,41.2,1001.8,8.1,78,2019-04-24T19:15:00+02:00,PT15M
23,0.17,82,34.4,9.6,72,0,72,69,0,41.9,1001.9,8.2,81,2019-04-24T19:30:00+02:00,PT15M
23,0.17,79,33.7,9.6,50,0,50,49,0,42.7,1001.9,8.4,83,2019-04-24T19:45:00+02:00,PT15M
23,0.17,76,29.3,9.6,33,0,33,32,0,43.5,1002,8.6,85,2019-04-24T20:00:00+02:00,PT15M
22,0.17,73,38.5,9.6,14,0,14,13,0,44.4,1002,8.9,87,2019-04-24T20:15:00+02:00,PT15M
22,0.17,70,45.8,9.6,2,0,2,2,0,45.3,1002,9.2,89,2019-04-24T20:30:00+02:00,PT15M
22,0.17,67,49.1,9.6,0,0,0,0,0,46.3,1002,9.5,92,2019-04-24T20:45:00+02:00,PT15M
21,0.17,64,49.2,9.6,0,0,0,0,0,47.3,1001.9,9.8,94,2019-04-24T21:00:00+02:00,PT15M
21,0.17,61,46,9.5,0,0,0,0,0,48,1001.9,10.1,96,2019-04-24T21:15:00+02:00,PT15M
21,0.17,58,45.9,9.4,0,0,0,0,0,48.4,1001.9,10.4,98,2019-04-24T21:30:00+02:00,PT15M
20,0.17,54,47.4,9.3,0,0,0,0,0,48.8,1001.9,10.7,99,2019-04-24T21:45:00+02:00,PT15M
20,0.17,51,52.8,9.2,0,0,0,0,0,49.2,1001.8,11,101,2019-04-24T22:00:00+02:00,PT15M
20,0.17,48,52.1,9.1,0,0,0,0,0,50,1001.9,11.1,103,2019-04-24T22:15:00+02:00,PT15M
20,0.17,45,40.3,9.2,0,0,0,0,0,51.1,1001.9,10.9,105,2019-04-24T22:30:00+02:00,PT15M
19,0.17,41,42.9,9.3,0,0,0,0,0,52.3,1002,10.8,106,2019-04-24T22:45:00+02:00,PT15M
19,0.17,38,44.4,9.4,0,0,0,0,0,53.4,1002.1,10.7,108,2019-04-24T23:00:00+02:00,PT15M
19,0.17,34,36.9,9.3,0,0,0,0,0.2,54.5,1002.4,9.2,109,2019-04-24T23:15:00+02:00,PT15M
18,0.17,30,38.8,9.1,0,0,0,0,0.2,55.4,1002.9,6.7,110,2019-04-24T23:30:00+02:00,PT15M
18,0.17,27,52.3,8.9,0,0,0,0,0.2,56.3,1003.4,5.6,111,2019-04-24T23:45:00+02:00,PT15M
17,0.17,23,46.3,8.7,0,0,0,0,0.2,57.2,1003.9,6.5,112,2019-04-25T00:00:00+02:00,PT15M
17,0.17,19,28.9,8.8,0,0,0,0,0.3,59.8,1004.3,7.7,113,2019-04-25T00:15:00+02:00,PT15M
16,0.17,15,44,9.2,0,0,0,0,0.3,64.1,1004.7,8.1,114,2019-04-25T00:30:00+02:00,PT15M
15,0.17,11,48.3,9.6,0,0,0,0,0.3,68.7,1005.1,8.4,114,2019-04-25T00:45:00+02:00,PT15M
15,0.17,7,48.4,10,0,0,0,0,0.3,73.8,1005.4,8.8,115,2019-04-25T01:00:00+02:00,PT15M
14,0.17,3,48.4,10.2,0,0,0,0,0.4,77.3,1005.8,8.7,115,2019-04-25T01:15:00+02:00,PT15M
14,0.17,-1,50.2,10.1,0,0,0,0,0.4,79.2,1006,8.1,115,2019-04-25T01:30:00+02:00,PT15M
13,0.17,-5,52.7,10.1,0,0,0,0,0.4,81.2,1006.3,7.5,115,2019-04-25T01:45:00+02:00,PT15M
13,0.17,-9,62.2,10,0,0,0,0,0.4,83.2,1006.6,7,114,2019-04-25T02:00:00+02:00,PT15M
13,0.17,-13,82.2,9.9,0,0,0,0,0.1,84.5,1006.9,6.6,114,2019-04-25T02:15:00+02:00,PT15M
12,0.17,-17,69.8,9.8,0,0,0,0,0.1,85,1007.1,6.5,113,2019-04-25T02:30:00+02:00,PT15M
12,0.17,-21,59.3,9.6,0,0,0,0,0.1,85.5,1007.3,6.4,113,2019-04-25T02:45:00+02:00,PT15M
12,0.17,-25,67.9,9.5,0,0,0,0,0.1,86.1,1007.5,6.3,112,2019-04-25T03:00:00+02:00,PT15M
12,0.17,-28,67.3,9.2,0,0,0,0,0,86.3,1007.6,6,111,2019-04-25T03:15:00+02:00,PT15M
11,0.17,-32,76.1,9,0,0,0,0,0,86.1,1007.5,5.5,110,2019-04-25T03:30:00+02:00,PT15M
11,0.17,-36,53.8,8.6,0,0,0,0,0,85.9,1007.3,5,108,2019-04-25T03:45:00+02:00,PT15M
11,0.17,-39,15.8,8.4,0,0,0,0,0,85.8,1007.2,4.5,107,2019-04-25T04:00:00+02:00,PT15M
10,0.17,-43,1.3,8.1,0,0,0,0,0,86.2,1007.2,4.4,105,2019-04-25T04:15:00+02:00,PT15M
10,0.17,-46,0,8,0,0,0,0,0,87.2,1007.2,4.5,104,2019-04-25T04:30:00+02:00,PT15M
10,0.17,-50,0,7.8,0,0,0,0,0,88.2,1007.3,4.6,102,2019-04-25T04:45:00+02:00,PT15M
9,0.17,-53,0,7.7,0,0,0,0,0,89.2,1007.3,4.8,100,2019-04-25T05:00:00+02:00,PT15M
9,0.17,-56,0,7.6,0,0,0,0,0,89.8,1007.4,5,98,2019-04-25T05:15:00+02:00,PT15M
9,0.17,-59,0,7.4,0,0,0,0,0,89.9,1007.5,5.4,97,2019-04-25T05:30:00+02:00,PT15M
9,0.17,-62,0,7.4,0,0,0,0,0,90.1,1007.6,5.7,95,2019-04-25T05:45:00+02:00,PT15M
9,0.17,-65,0,7.2,0,0,0,0,0,90.2,1007.7,6.1,92,2019-04-25T06:00:00+02:00,PT15M
9,0.17,-68,0,7.2,1,1,1,1,0,90,1007.8,6.3,90,2019-04-25T06:15:00+02:00,PT15M
9,0.17,-71,0,7.2,10,45,14,9,0,89.4,1008,6.3,88,2019-04-25T06:30:00+02:00,PT15M
9,0.17,-74,2.7,7.2,24,163,38,19,0,88.8,1008.2,6.3,86,2019-04-25T06:45:00+02:00,PT15M
9,0.17,-77,4.4,7.2,36,278,66,33,0,88.2,1008.4,6.3,84,2019-04-25T07:00:00+02:00,PT15M
9,0.17,-80,1.2,7.2,42,409,102,63,0,86.7,1008.5,6.3,82,2019-04-25T07:15:00+02:00,PT15M
10,0.17,-83,5.1,7.4,58,401,132,100,0,84.4,1008.7,6.2,79,2019-04-25T07:30:00+02:00,PT15M
10,0.17,-86,10.9,7.4,81,345,158,137,0,82.2,1008.8,6.1,77,2019-04-25T07:45:00+02:00,PT15M
11,0.17,-89,11.4,7.6,94,374,193,178,0,80.1,1009,6,75,2019-04-25T08:00:00+02:00,PT15M
11,0.17,-92,2.3,7.6,73,596,252,244,0,77.7,1009.1,5.8,73,2019-04-25T08:15:00+02:00,PT15M
12,0.17,-95,0,7.6,68,681,298,302,0,75,1009.2,5.7,70,2019-04-25T08:30:00+02:00,PT15M
12,0.17,-98,0,7.5,72,711,338,355,0,72.5,1009.2,5.6,68,2019-04-25T08:45:00+02:00,PT15M
13,0.17,-101,0,7.5,76,735,378,409,0,70,1009.3,5.4,66,2019-04-25T09:00:00+02:00,PT15M
13,0.17,-104,0,7.5,80,755,416,461,0,67.7,1009.4,5.4,64,2019-04-25T09:15:00+02:00,PT15M
14,0.17,-108,0,7.5,84,772,454,512,0,65.5,1009.5,5.5,61,2019-04-25T09:30:00+02:00,PT15M
14,0.17,-111,0,7.5,87,789,490,562,0,63.4,1009.6,5.7,59,2019-04-25T09:45:00+02:00,PT15M
15,0.17,-115,0,7.5,89,804,526,611,0,61.4,1009.7,5.8,57,2019-04-25T10:00:00+02:00,PT15M
15,0.17,-118,0,7.4,91,818,559,658,0,59.2,1009.8,5.9,55,2019-04-25T10:15:00+02:00,PT15M
16,0.17,-122,0,7.2,93,830,591,702,0,56.7,1009.8,6,53,2019-04-25T10:30:00+02:00,PT15M
16,0.17,-126,0,7.1,94,840,620,743,0,54.4,1009.9,6,51,2019-04-25T10:45:00+02:00,PT15M
17,0.17,-130,0,6.9,96,849,648,781,0,52.1,1009.9,6.1,49,2019-04-25T11:00:00+02:00,PT15M
17,0.17,-134,0,6.8,97,857,673,817,0,50.2,1010,6.2,48,2019-04-25T11:15:00+02:00,PT15M
18,0.17,-139,0,6.7,98,864,696,849,0,48.4,1010,6.3,46,2019-04-25T11:30:00+02:00,PT15M
18,0.17,-144,1.9,6.6,121,820,703,858,0,46.7,1010,6.4,45,2019-04-25T11:45:00+02:00,PT15M
19,0.17,-149,4.1,6.4,148,766,704,857,0,45.1,1010,6.6,43,2019-04-25T12:00:00+02:00,PT15M
19,0.17,-154,0,6.4,98,883,750,925,0,43.8,1010,6.6,42,2019-04-25T12:15:00+02:00,PT15M
19,0.17,-159,0,6.3,97,889,763,943,0,42.7,1009.9,6.5,41,2019-04-25T12:30:00+02:00,PT15M
20,0.17,-165,0,6.3,96,894,773,957,0,41.6,1009.9,6.4,41,2019-04-25T12:45:00+02:00,PT15M
20,0.17,-170,0,6.2,95,897,780,967,0,40.6,1009.8,6.4,40,2019-04-25T13:00:00+02:00,PT15M
20,0.17,-176,0,6.2,94,900,785,973,0,39.8,1009.7,6.2,40,2019-04-25T13:15:00+02:00,PT15M
21,0.17,179,0,6.2,93,903,786,975,0,39.2,1009.6,5.9,40,2019-04-25T13:30:00+02:00,PT15M
21,0.17,173,3.1,6.1,132,820,759,935,0,38.6,1009.6,5.7,40,2019-04-25T13:45:00+02:00,PT15M
21,0.17,167,11.5,6.1,229,606,689,824,0,38,1009.5,5.4,40,2019-04-25T14:00:00+02:00,PT15M
21,0.17,162,0,6.1,92,900,770,953,0,37.4,1009.4,5.1,41,2019-04-25T14:15:00+02:00,PT15M
21,0.17,156,0,6,92,896,759,937,0,37,1009.3,4.9,42,2019-04-25T14:30:00+02:00,PT15M
22,0.17,151,0,6,91,892,745,918,0,36.5,1009.2,4.6,43,2019-04-25T14:45:00+02:00,PT15M
22,0.17,146,0,5.9,90,887,728,894,0,36,1009.1,4.4,44,2019-04-25T15:00:00+02:00,PT15M
22,0.17,141,0,5.9,90,882,708,866,0,35.6,1009,4.2,45,2019-04-25T15:15:00+02:00,PT15M
22,0.17,137,0,5.9,89,875,686,835,0,35.2,1008.9,4.1,47,2019-04-25T15:30:00+02:00,PT15M
22,0.17,132,0.5,5.9,93,854,659,796,0,34.9,1008.8,4,49,2019-04-25T15:45:00+02:00,PT15M
22,0.17,128,3.4,5.9,121,772,613,732,0,34.5,1008.7,4.1,50,2019-04-25T16:00:00+02:00,PT15M
23,0.17,124,0,5.9,82,854,607,724,0,34.2,1008.6,4.3,52,2019-04-25T16:15:00+02:00,PT15M
23,0.17,120,0,5.9,80,845,576,682,0,33.8,1008.5,4.6,54,2019-04-25T16:30:00+02:00,PT15M
23,0.17,116,2.8,5.8,101,765,529,615,0,33.5,1008.3,5,56,2019-04-25T16:45:00+02:00,PT15M
23,0.17,113,11.5,5.8,165,541,450,505,0,33.2,1008.2,5.3,58,2019-04-25T17:00:00+02:00,PT15M
23,0.17,109,0,5.8,74,803,472,538,0,33,1008.1,5.7,60,2019-04-25T17:15:00+02:00,PT15M
23,0.17,106,0.2,5.8,73,780,434,485,0,32.9,1008,5.9,62,2019-04-25T17:30:00+02:00,PT15M
23,0.17,103,5,5.8,100,645,377,410,0,32.8,1008,6.2,65,2019-04-25T17:45:00+02:00,PT15M
23,0.17,99,14.1,5.8,140,423,307,320,0,32.7,1007.9,6.5,67,2019-04-25T18:00:00+02:00,PT15M
23,0.17,96,17.9,5.8,142,330,261,263,0,32.7,1007.8,6.7,69,2019-04-25T18:15:00+02:00,PT15M
23,0.17,93,25.7,5.7,150,176,206,202,0,32.9,1007.8,6.8,71,2019-04-25T18:30:00+02:00,PT15M
23,0.17,90,32.2,5.7,143,61,161,155,0,33,1007.7,6.8,74,2019-04-25T18:45:00+02:00,PT15M
23,0.17,87,40.4,5.6,118,0,118,114,0,33.1,1007.7,6.9,76,2019-04-25T19:00:00+02:00,PT15M
23,0.17,84,48.5,5.6,82,0,82,79,0,33.5,1007.6,7.1,78,2019-04-25T19:15:00+02:00,PT15M
22,0.17,81,48.5,5.7,62,0,62,60,0,34,1007.5,7.3,80,2019-04-25T19:30:00+02:00,PT15M
22,0.17,78,33.3,5.7,57,0,57,55,0,34.5,1007.4,7.6,83,2019-04-25T19:45:00+02:00,PT15M
22,0.17,76,26.5,5.8,38,11,39,37,0,35.1,1007.3,7.8,85,2019-04-25T20:00:00+02:00,PT15M
22,0.17,73,14.4,5.7,21,31,23,19,0,35.7,1007.2,8.1,87,2019-04-25T20:15:00+02:00,PT15M
21,0.17,70,21.2,5.6,5,0,5,5,0,36.3,1007.2,8.4,89,2019-04-25T20:30:00+02:00,PT15M
21,0.17,67,24.2,5.5,0,0,0,0,0,36.9,1007.1,8.7,91,2019-04-25T20:45:00+02:00,PT15M
20,0.17,64,24.8,5.4,0,0,0,0,0,37.6,1007.1,9.1,93,2019-04-25T21:00:00+02:00,PT15M
20,0.17,61,21,5.3,0,0,0,0,0,38.1,1007,9.3,95,2019-04-25T21:15:00+02:00,PT15M
20,0.17,57,26.5,5.2,0,0,0,0,0,38.5,1007,9.5,97,2019-04-25T21:30:00+02:00,PT15M
20,0.17,54,42,5.1,0,0,0,0,0,38.9,1006.9,9.7,99,2019-04-25T21:45:00+02:00,PT15M
19,0.17,51,42.2,5,0,0,0,0,0,39.3,1006.9,9.9,101,2019-04-25T22:00:00+02:00,PT15M
19,0.17,48,43,4.8,0,0,0,0,0,39.2,1006.8,10,103,2019-04-25T22:15:00+02:00,PT15M
19,0.17,44,47,4.5,0,0,0,0,0,38.5,1006.8,10.1,104,2019-04-25T22:30:00+02:00,PT15M
19,0.17,41,50,4.2,0,0,0,0,0,37.9,1006.8,10.1,106,2019-04-25T22:45:00+02:00,PT15M
19,0.17,37,46,3.9,0,0,0,0,0,37.3,1006.8,10.2,107,2019-04-25T23:00:00+02:00,PT15M
19,0.17,34,45.9,3.8,0,0,0,0,0,37.5,1006.8,10,109,2019-04-25T23:15:00+02:00,PT15M
18,0.17,30,45.9,4,0,0,0,0,0,38.5,1006.8,9.7,110,2019-04-25T23:30:00+02:00,PT15M
18,0.17,26,40.8,4.2,0,0,0,0,0,39.5,1006.7,9.4,111,2019-04-25T23:45:00+02:00,PT15M
18,0.17,23,34.6,4.4,0,0,0,0,0,40.6,1006.7,9.1,112,2019-04-26T00:00:00+02:00,PT15M
18,0.17,19,45.4,4.5,0,0,0,0,0,41.5,1006.7,8.5,113,2019-04-26T00:15:00+02:00,PT15M
18,0.17,15,50.6,4.6,0,0,0,0,0,42.3,1006.7,7.6,113,2019-04-26T00:30:00+02:00,PT15M
17,0.17,11,57.9,4.6,0,0,0,0,0,43.2,1006.8,6.7,114,2019-04-26T00:45:00+02:00,PT15M
17,0.17,7,45.1,4.7,0,0,0,0,0,44,1006.8,5.9,114,2019-04-26T01:00:00+02:00,PT15M
17,0.17,3,41.4,4.7,0,0,0,0,0,45.1,1006.9,5,114,2019-04-26T01:15:00+02:00,PT15M
16,0.17,-1,41.9,4.8,0,0,0,0,0,46.6,1007.1,4,114,2019-04-26T01:30:00+02:00,PT15M
16,0.17,-5,36.7,4.8,0,0,0,0,0,48.1,1007.2,3.6,114,2019-04-26T01:45:00+02:00,PT15M
15,0.17,-9,41.1,4.9,0,0,0,0,0,49.7,1007.4,4,114,2019-04-26T02:00:00+02:00,PT15M
15,0.17,-13,45.6,5,0,0,0,0,0,51.5,1007.4,4.4,114,2019-04-26T02:15:00+02:00,PT15M
15,0.17,-17,44.6,5.2,0,0,0,0,0,53.4,1007.4,4.4,113,2019-04-26T02:30:00+02:00,PT15M
14,0.17,-21,49.1,5.5,0,0,0,0,0,55.4,1007.4,4.8,112,2019-04-26T02:45:00+02:00,PT15M
14,0.17,-25,46.5,5.7,0,0,0,0,0,57.4,1007.4,5.4,111,2019-04-26T03:00:00+02:00,PT15M
14,0.17,-28,42.7,5.9,0,0,0,0,0,59.2,1007.2,5.8,110,2019-04-26T03:15:00+02:00,PT15M
14,0.17,-32,48.3,6,0,0,0,0,0,60.6,1007,5.7,109,2019-04-26T03:30:00+02:00,PT15M
13,0.17,-36,59.3,6.1,0,0,0,0,0,62,1006.8,5.7,108,2019-04-26T03:45:00+02:00,PT15M
13,0.17,-39,61,6.2,0,0,0,0,0,63.5,1006.6,5.8,107,2019-04-26T04:00:00+02:00,PT15M
13,0.17,-43,64,6.3,0,0,0,0,0,64.7,1006.6,5.9,105,2019-04-26T04:15:00+02:00,PT15M
13,0.17,-46,68.9,6.4,0,0,0,0,0,65.7,1006.8,6.1,103,2019-04-26T04:30:00+02:00,PT15M
13,0.17,-49,55.3,6.5,0,0,0,0,0,66.7,1007,6.4,102,2019-04-26T04:45:00+02:00,PT15M
12,0.17,-53,50,6.6,0,0,0,0,0,67.7,1007.2,6.8,100,2019-04-26T05:00:00+02:00,PT15M
12,0.17,-56,61.1,6.7,0,0,0,0,0.2,68.9,1007.4,7.2,98,2019-04-26T05:15:00+02:00,PT15M
12,0.17,-59,65.4,6.8,0,0,0,0,0.2,70.3,1007.4,7.3,96,2019-04-26T05:30:00+02:00,PT15M
12,0.17,-62,69.2,6.9,0,0,0,0,0.2,71.7,1007.5,7.5,94,2019-04-26T05:45:00+02:00,PT15M
12,0.17,-65,53.4,7,0,0,0,0,0.2,73.1,1007.5,7.7,92,2019-04-26T06:00:00+02:00,PT15M
12,0.17,-68,32.1,7.2,1,0,1,1,0.1,74.3,1007.5,7.8,90,2019-04-26T06:15:00+02:00,PT15M
