air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dni,ghi,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
16,0.17,-61,94.9,9.6,0,4,0,67.2,1015.5,6.9,83,2019-07-05T06:15:00+02:00,PT15M
16,0.17,-64,94.4,9.7,0,6,0,67.4,1015.5,6.8,81,2019-07-05T06:30:00+02:00,PT15M
16,0.17,-67,92,9.8,0,11,0,67.6,1015.5,6.8,79,2019-07-05T06:45:00+02:00,PT15M
16,0.17,-70,88.6,9.9,0,19,0,67.9,1015.5,6.7,77,2019-07-05T07:00:00+02:00,PT15M
16,0.17,-72,85.4,10,0,30,0,68,1015.5,6.7,74,2019-07-05T07:15:00+02:00,PT15M
16,0.17,-75,82.5,10.1,0,42,0,68.2,1015.4,6.5,72,2019-07-05T07:30:00+02:00,PT15M
16,0.17,-78,78.8,10.3,0,58,0,68.3,1015.4,6.4,70,2019-07-05T07:45:00+02:00,PT15M
16,0.17,-81,75.7,10.4,0,76,0,68.5,1015.3,6.3,68,2019-07-05T08:00:00+02:00,PT15M
16,0.17,-84,72.9,10.5,0,95,0,68.3,1015.3,6.3,66,2019-07-05T08:15:00+02:00,PT15M
17,0.17,-87,68,10.6,0,124,0,67.7,1015.2,6.4,63,2019-07-05T08:30:00+02:00,PT15M
17,0.17,-89,62.3,10.7,0,160,0,67.2,1015.2,6.5,61,2019-07-05T08:45:00+02:00,PT15M
17,0.17,-92,60.1,10.8,0,184,0,66.7,1015.1,6.6,59,2019-07-05T09:00:00+02:00,PT15M
17,0.17,-96,53.3,10.8,0,233,0,66.1,1015.1,6.7,57,2019-07-05T09:15:00+02:00,PT15M
17,0.17,-99,46.5,10.8,0,286,0,65.5,1015,6.8,54,2019-07-05T09:30:00+02:00,PT15M
18,0.17,-102,45.8,10.9,0,309,0,64.9,1015,6.9,52,2019-07-05T09:45:00+02:00,PT15M
18,0.17,-105,51.1,10.9,0,296,0,64.3,1014.9,7,50,2019-07-05T10:00:00+02:00,PT15M
18,0.17,-109,48.5,10.9,0,329,0,63.7,1014.9,7.2,48,2019-07-05T10:15:00+02:00,PT15M
18,0.17,-113,44.9,10.9,0,369,0,63.1,1015,7.4,45,2019-07-05T10:30:00+02:00,PT15M
18,0.17,-117,39.1,10.8,28,426,0,62.5,1015,7.6,43,2019-07-05T10:45:00+02:00,PT15M
18,0.17,-121,33.8,10.8,109,480,0,61.9,1015.1,7.8,41,2019-07-05T11:00:00+02:00,PT15M
19,0.17,-125,37.4,10.8,56,469,0,60.8,1015.1,7.8,40,2019-07-05T11:15:00+02:00,PT15M
19,0.17,-130,43.6,10.6,0,435,0,59.2,1015.2,7.7,38,2019-07-05T11:30:00+02:00,PT15M
19,0.17,-135,38.4,10.5,44,488,0,57.6,1015.2,7.5,36,2019-07-05T11:45:00+02:00,PT15M
19,0.17,-140,36.3,10.5,78,515,0,56.1,1015.3,7.4,35,2019-07-05T12:00:00+02:00,PT15M
20,0.17,-146,43,10.4,2,469,0,54.8,1015.3,7.3,33,2019-07-05T12:15:00+02:00,PT15M
20,0.17,-152,49.6,10.2,0,422,0,53.8,1015.2,7.3,32,2019-07-05T12:30:00+02:00,PT15M
20,0.17,-159,54.6,10.2,0,384,0,52.7,1015.1,7.3,31,2019-07-05T12:45:00+02:00,PT15M
20,0.17,-165,50.9,10,0,419,0,51.7,1015,7.2,30,2019-07-05T13:00:00+02:00,PT15M
21,0.17,-172,47.9,10,0,447,0,51,1015,7.3,30,2019-07-05T13:15:00+02:00,PT15M
21,0.17,-179,51.1,10,0,420,0,50.5,1015,7.4,30,2019-07-05T13:30:00+02:00,PT15M
21,0.17,174,46.7,9.9,0,458,0,50.1,1014.9,7.5,30,2019-07-05T13:45:00+02:00,PT15M
21,0.17,167,40.5,9.9,21,508,0,49.6,1014.9,7.6,30,2019-07-05T14:00:00+02:00,PT15M
21,0.17,161,43.4,9.9,0,479,0,49.2,1014.9,7.7,31,2019-07-05T14:15:00+02:00,PT15M
21,0.17,154,40.8,9.9,8,494,0,48.8,1014.9,7.8,32,2019-07-05T14:30:00+02:00,PT15M
21,0.17,148,45.4,10,0,450,0,48.5,1014.9,7.8,33,2019-07-05T14:45:00+02:00,PT15M
21,0.17,142,50.2,10,0,403,0,48.1,1014.9,7.9,34,2019-07-05T15:00:00+02:00,PT15M
22,0.17,137,50.6,10,0,391,0,48,1014.9,7.9,36,2019-07-05T15:15:00+02:00,PT15M
22,0.17,132,53,10.1,0,363,0,48.3,1014.9,7.9,37,2019-07-05T15:30:00+02:00,PT15M
22,0.17,127,59.5,10.2,0,304,0,48.5,1014.9,7.9,39,2019-07-05T15:45:00+02:00,PT15M
22,0.17,122,55.5,10.3,0,323,0,48.8,1014.9,7.9,41,2019-07-05T16:00:00+02:00,PT15M
22,0.17,118,51.7,10.3,0,338,0,49.1,1014.9,7.8,43,2019-07-05T16:15:00+02:00,PT15M
21,0.17,114,44.1,10.4,0,375,0,49.6,1014.8,7.6,45,2019-07-05T16:30:00+02:00,PT15M
21,0.17,110,37.3,10.5,42,402,0,50.1,1014.8,7.5,47,2019-07-05T16:45:00+02:00,PT15M
21,0.17,107,26.6,10.6,196,448,0,50.5,1014.7,7.3,49,2019-07-05T17:00:00+02:00,PT15M
21,0.17,103,23,10.6,254,444,0,51,1014.6,7.1,51,2019-07-05T17:15:00+02:00,PT15M
21,0.17,100,18.8,10.7,326,441,0,51.5,1014.5,7,54,2019-07-05T17:30:00+02:00,PT15M
21,0.17,97,14.1,10.8,411,436,0,52,1014.4,6.9,56,2019-07-05T17:45:00+02:00,PT15M
21,0.17,93,9.2,10.9,500,429,0,52.5,1014.3,6.7,58,2019-07-05T18:00:00+02:00,PT15M
21,0.17,90,20.4,10.9,266,346,0,53,1014.2,6.6,60,2019-07-05T18:15:00+02:00,PT15M
21,0.17,87,28.7,11,115,283,0,53.4,1014.2,6.5,63,2019-07-05T18:30:00+02:00,PT15M
21,0.17,85,33.4,11,49,240,0,53.8,1014.1,6.3,65,2019-07-05T18:45:00+02:00,PT15M
21,0.17,82,40.3,11.1,0,192,0,54.3,1014,6.2,67,2019-07-05T19:00:00+02:00,PT15M
21,0.17,79,32.8,11.1,28,191,0,54.8,1013.9,6,69,2019-07-05T19:15:00+02:00,PT15M
20,0.17,76,28.2,11.2,77,178,0,55.4,1013.9,5.8,72,2019-07-05T19:30:00+02:00,PT15M
20,0.17,73,31.4,11.2,28,145,0,56,1013.8,5.6,74,2019-07-05T19:45:00+02:00,PT15M
20,0.17,70,36.9,11.3,0,111,0,56.6,1013.7,5.5,76,2019-07-05T20:00:00+02:00,PT15M
20,0.17,68,34.3,11.3,0,93,0,57.3,1013.7,5.3,78,2019-07-05T20:15:00+02:00,PT15M
20,0.17,65,26.3,11.3,21,81,0,58,1013.6,5,80,2019-07-05T20:30:00+02:00,PT15M
20,0.17,62,13.4,11.4,128,70,0,58.7,1013.6,4.8,82,2019-07-05T20:45:00+02:00,PT15M
20,0.17,59,14.5,11.4,94,48,0,59.5,1013.5,4.5,84,2019-07-05T21:00:00+02:00,PT15M
19,0.17,56,49,11.5,0,17,0,60.8,1013.5,4.3,86,2019-07-05T21:15:00+02:00,PT15M
19,0.17,53,77.6,11.6,0,3,0,62.8,1013.6,4.1,88,2019-07-05T21:30:00+02:00,PT15M
18,0.17,50,84.6,11.6,0,0,0,64.8,1013.6,3.9,90,2019-07-05T21:45:00+02:00,PT15M
18,0.17,47,76.3,11.8,0,0,0,66.9,1013.7,3.7,92,2019-07-05T22:00:00+02:00,PT15M
18,0.17,44,74.3,11.8,0,0,0,68.9,1013.7,3.5,93,2019-07-05T22:15:00+02:00,PT15M
17,0.17,41,79.6,11.8,0,0,0,70.7,1013.6,3.2,95,2019-07-05T22:30:00+02:00,PT15M
17,0.17,38,82.5,11.9,0,0,0,72.7,1013.6,3,96,2019-07-05T22:45:00+02:00,PT15M
16,0.17,35,74.1,11.9,0,0,0,74.7,1013.5,2.8,98,2019-07-05T23:00:00+02:00,PT15M
16,0.17,32,46.1,11.9,0,0,0,76,1013.4,2.5,99,2019-07-05T23:15:00+02:00,PT15M
16,0.17,28,39.6,11.9,0,0,0,76.8,1013.4,2.1,100,2019-07-05T23:30:00+02:00,PT15M
16,0.17,25,29.1,11.8,0,0,0,77.5,1013.3,1.7,101,2019-07-05T23:45:00+02:00,PT15M
16,0.17,22,24.6,11.8,0,0,0,78.2,1013.2,1.3,102,2019-07-06T00:00:00+02:00,PT15M
15,0.17,18,6.9,11.7,0,0,0,78.9,1013.2,1.1,103,2019-07-06T00:15:00+02:00,PT15M
15,0.17,15,1.2,11.6,0,0,0,79.4,1013.1,1.1,103,2019-07-06T00:30:00+02:00,PT15M
15,0.17,11,0,11.5,0,0,0,79.8,1013.1,1.2,104,2019-07-06T00:45:00+02:00,PT15M
15,0.17,8,5.2,11.4,0,0,0,80.3,1013.1,1.3,104,2019-07-06T01:00:00+02:00,PT15M
15,0.17,4,17.4,11.3,0,0,0,81,1013,1.5,104,2019-07-06T01:15:00+02:00,PT15M
14,0.17,1,32.5,11.3,0,0,0,81.8,1013,1.7,104,2019-07-06T01:30:00+02:00,PT15M
14,0.17,-3,36.8,11.2,0,0,0,82.6,1012.9,1.9,104,2019-07-06T01:45:00+02:00,PT15M
14,0.17,-7,34.7,11.2,0,0,0,83.4,1012.8,2.1,104,2019-07-06T02:00:00+02:00,PT15M
14,0.17,-10,59.5,11.2,0,0,0,84.2,1012.7,2.3,104,2019-07-06T02:15:00+02:00,PT15M
14,0.17,-14,64.9,11.2,0,0,0,85,1012.4,2.5,103,2019-07-06T02:30:00+02:00,PT15M
14,0.17,-17,70.1,11.1,0,0,0,85.8,1012.2,2.6,103,2019-07-06T02:45:00+02:00,PT15M
13,0.17,-21,61.2,11.1,0,0,0,86.7,1012,2.8,102,2019-07-06T03:00:00+02:00,PT15M
13,0.17,-24,56.9,11.1,0,0,0,87.2,1011.8,2.9,101,2019-07-06T03:15:00+02:00,PT15M
13,0.17,-27,51.5,11.1,0,0,0,87.3,1011.8,3.1,100,2019-07-06T03:30:00+02:00,PT15M
13,0.17,-31,53,11.2,0,0,0,87.5,1011.7,3.2,99,2019-07-06T03:45:00+02:00,PT15M
13,0.17,-34,55.4,11.2,0,0,0,87.6,1011.6,3.3,98,2019-07-06T04:00:00+02:00,PT15M
13,0.17,-37,59.6,11.2,0,0,0,87.9,1011.5,3.5,97,2019-07-06T04:15:00+02:00,PT15M
13,0.17,-40,53.6,11.1,0,0,0,88.3,1011.4,3.6,95,2019-07-06T04:30:00+02:00,PT15M
13,0.17,-43,49.3,11.1,0,0,0,88.7,1011.3,3.8,94,2019-07-06T04:45:00+02:00,PT15M
13,0.17,-47,64.9,11,0,0,0,89.2,1011.2,4,92,2019-07-06T05:00:00+02:00,PT15M
13,0.17,-50,77.5,11,0,0,0,89.3,1011.1,4.1,90,2019-07-06T05:15:00+02:00,PT15M
13,0.17,-52,76.4,11,0,2,0,89.2,1010.9,4.2,89,2019-07-06T05:30:00+02:00,PT15M
13,0.17,-55,79.9,11.1,0,5,0,89,1010.7,4.3,87,2019-07-06T05:45:00+02:00,PT15M
13,0.17,-58,89,11.1,0,5,0,88.9,1010.6,4.4,85,2019-07-06T06:00:00+02:00,PT15M
13,0.17,-61,87.5,11.2,0,9,0,88.2,1010.4,4.4,83,2019-07-06T06:15:00+02:00,PT15M
13,0.17,-64,85,11.2,0,16,0,87.1,1010.3,4.4,81,2019-07-06T06:30:00+02:00,PT15M
14,0.17,-67,81.5,11.4,0,25,0,86,1010.2,4.3,79,2019-07-06T06:45:00+02:00,PT15M
14,0.17,-70,78.4,11.5,0,37,0,84.9,1010.1,4.3,77,2019-07-06T07:00:00+02:00,PT15M
14,0.17,-72,68.2,11.5,0,65,0,83.5,1010,4.4,75,2019-07-06T07:15:00+02:00,PT15M
15,0.17,-75,64,11.6,0,87,0,81.9,1010,4.6,72,2019-07-06T07:30:00+02:00,PT15M
15,0.17,-78,54.7,11.6,0,126,0,80.4,1009.9,4.8,70,2019-07-06T07:45:00+02:00,PT15M
15,0.17,-81,41.2,11.7,27,187,0,78.9,1009.9,5,68,2019-07-06T08:00:00+02:00,PT15M
16,0.17,-84,26.5,11.7,166,259,0,77.2,1009.8,5.1,66,2019-07-06T08:15:00+02:00,PT15M
16,0.17,-87,44.9,11.7,0,215,0,75.5,1009.7,5.1,63,2019-07-06T08:30:00+02:00,PT15M
16,0.17,-89,55.9,11.8,0,188,0,73.9,1009.7,5.2,61,2019-07-06T08:45:00+02:00,PT15M
17,0.17,-93,65.8,11.8,0,159,0,72.2,1009.6,5.2,59,2019-07-06T09:00:00+02:00,PT15M
17,0.17,-96,63.9,11.8,0,181,0.2,70.8,1009.5,5.2,57,2019-07-06T09:15:00+02:00,PT15M
17,0.17,-99,62.4,11.7,0,201,0.2,69.4,1009.4,5.2,54,2019-07-06T09:30:00+02:00,PT15M
18,0.17,-102,68.3,11.7,0,180,0.2,68.1,1009.3,5.2,52,2019-07-06T09:45:00+02:00,PT15M
18,0.17,-105,72.9,11.6,0,163,0.2,66.8,1009.2,5.3,50,2019-07-06T10:00:00+02:00,PT15M
18,0.17,-109,68.6,11.6,0,198,0,65.7,1009.1,5.3,48,2019-07-06T10:15:00+02:00,PT15M
18,0.17,-113,62.7,11.6,0,245,0,64.7,1009.1,5.4,46,2019-07-06T10:30:00+02:00,PT15M
19,0.17,-117,61.2,11.7,0,266,0,63.7,1009,5.4,44,2019-07-06T10:45:00+02:00,PT15M
19,0.17,-121,63.5,11.7,0,260,0,62.7,1009,5.5,42,2019-07-06T11:00:00+02:00,PT15M
19,0.17,-125,69.8,11.7,0,222,0.2,61.7,1008.9,5.5,40,2019-07-06T11:15:00+02:00,PT15M
20,0.17,-130,71.1,11.7,0,219,0.2,60.6,1008.8,5.3,38,2019-07-06T11:30:00+02:00,PT15M
20,0.17,-135,67.6,11.7,0,252,0.2,59.6,1008.7,5.1,36,2019-07-06T11:45:00+02:00,PT15M
20,0.17,-140,66.2,11.7,0,269,0.2,58.6,1008.6,4.9,35,2019-07-06T12:00:00+02:00,PT15M
20,0.17,-146,58.3,11.8,0,338,0.1,58.1,1008.5,5.2,33,2019-07-06T12:15:00+02:00,PT15M
20,0.17,-152,58.8,11.9,0,338,0.1,58,1008.4,6,32,2019-07-06T12:30:00+02:00,PT15M
21,0.17,-159,62.9,12,0,308,0.1,58,1008.3,6.9,31,2019-07-06T12:45:00+02:00,PT15M
21,0.17,-165,67.2,12.1,0,275,0.1,57.9,1008.2,7.8,30,2019-07-06T13:00:00+02:00,PT15M
21,0.17,-172,72.3,12.2,0,233,0,57.7,1008.1,8.1,30,2019-07-06T13:15:00+02:00,PT15M
21,0.17,-179,67.8,12.2,0,272,0,57.5,1008,7.9,30,2019-07-06T13:30:00+02:00,PT15M
21,0.17,174,71.8,12.2,0,237,0,57.2,1007.9,7.8,30,2019-07-06T13:45:00+02:00,PT15M
21,0.17,167,74.6,12.2,0,212,0,56.9,1007.8,7.7,30,2019-07-06T14:00:00+02:00,PT15M
21,0.17,161,79.9,12.2,0,167,0,56.6,1007.7,7.6,31,2019-07-06T14:15:00+02:00,PT15M
21,0.17,154,80,12.1,0,164,0,56.1,1007.7,7.4,32,2019-07-06T14:30:00+02:00,PT15M
21,0.17,148,75.3,12.1,0,199,0,55.7,1007.6,7.2,33,2019-07-06T14:45:00+02:00,PT15M
21,0.17,142,74.2,12,0,205,0,55.3,1007.6,7,34,2019-07-06T15:00:00+02:00,PT15M
21,0.17,137,74.4,12.1,0,198,0.3,56.4,1007.5,7,36,2019-07-06T15:15:00+02:00,PT15M
21,0.17,132,77.6,12.4,0,169,0.3,59.1,1007.5,7.1,37,2019-07-06T15:30:00+02:00,PT15M
20,0.17,127,81.1,12.7,0,139,0.3,62,1007.5,7.2,39,2019-07-06T15:45:00+02:00,PT15M
20,0.17,122,82.3,13,0,125,0.3,65,1007.5,7.4,41,2019-07-06T16:00:00+02:00,PT15M
19,0.17,118,80.4,13.2,0,135,0.5,67.7,1007.6,7.4,43,2019-07-06T16:15:00+02:00,PT15M
19,0.17,114,86.2,13.4,0,90,0.5,70.1,1007.7,7.4,45,2019-07-06T16:30:00+02:00,PT15M
19,0.17,110,80,13.6,0,126,0.5,72.6,1007.8,7.3,47,2019-07-06T16:45:00+02:00,PT15M
18,0.17,107,76.1,13.8,0,143,0.5,75.2,1007.9,7.2,49,2019-07-06T17:00:00+02:00,PT15M
18,0.17,103,84,13.9,0,91,0.8,77.3,1008,7.2,51,2019-07-06T17:15:00+02:00,PT15M
18,0.17,100,85.5,13.9,0,77,0.8,78.9,1008,7.1,54,2019-07-06T17:30:00+02:00,PT15M
17,0.17,97,87.2,13.9,0,63,0.8,80.5,1008,7,56,2019-07-06T17:45:00+02:00,PT15M
17,0.17,94,78.7,13.9,0,99,0.8,82.2,1008,6.9,58,2019-07-06T18:00:00+02:00,PT15M
17,0.17,91,81,13.9,0,81,0.9,83.5,1008.1,6.9,60,2019-07-06T18:15:00+02:00,PT15M
16,0.17,88,79.6,13.8,0,79,0.9,84.6,1008.1,6.9,63,2019-07-06T18:30:00+02:00,PT15M
16,0.17,85,75.6,13.7,0,86,0.9,85.7,1008.1,6.8,65,2019-07-06T18:45:00+02:00,PT15M
16,0.17,82,74.1,13.6,0,82,0.9,86.8,1008.1,6.8,67,2019-07-06T19:00:00+02:00,PT15M
16,0.17,79,65.7,13.6,0,95,0.4,87.5,1008.1,6.8,69,2019-07-06T19:15:00+02:00,PT15M
16,0.17,76,60.7,13.5,0,96,0.4,88,1008.1,6.7,72,2019-07-06T19:30:00+02:00,PT15M
15,0.17,73,65.8,13.5,0,71,0.4,88.4,1008.1,6.7,74,2019-07-06T19:45:00+02:00,PT15M
15,0.17,71,64.9,13.4,0,61,0.4,88.8,1008.1,6.6,76,2019-07-06T20:00:00+02:00,PT15M
15,0.17,68,65.6,13.3,0,48,0.6,89,1008.2,6.6,78,2019-07-06T20:15:00+02:00,PT15M
15,0.17,65,56.4,13.2,0,47,0.6,89,1008.2,6.7,80,2019-07-06T20:30:00+02:00,PT15M
15,0.17,62,42.8,13,0,46,0.6,89,1008.3,6.8,82,2019-07-06T20:45:00+02:00,PT15M
15,0.17,59,43.7,12.9,0,31,0.6,89,1008.3,6.9,84,2019-07-06T21:00:00+02:00,PT15M
15,0.17,56,55.9,12.7,0,14,0.1,88.7,1008.5,7,86,2019-07-06T21:15:00+02:00,PT15M
14,0.17,53,49.6,12.5,0,7,0.1,88.3,1008.7,7,88,2019-07-06T21:30:00+02:00,PT15M
14,0.17,51,50,12.3,0,1,0.1,87.8,1008.9,7.1,90,2019-07-06T21:45:00+02:00,PT15M
14,0.17,48,45.6,12.1,0,0,0.1,87.4,1009.1,7.2,92,2019-07-06T22:00:00+02:00,PT15M
14,0.17,44,46.3,11.9,0,0,0,86.7,1009.2,7.2,93,2019-07-06T22:15:00+02:00,PT15M
14,0.17,41,49.9,11.6,0,0,0,85.9,1009.2,7.2,95,2019-07-06T22:30:00+02:00,PT15M
14,0.17,38,58.4,11.4,0,0,0,85,1009.2,7.2,96,2019-07-06T22:45:00+02:00,PT15M
