air_temp,albedo,azimuth,dni,ghi,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
6,0.17,-49,0,0,0,97.1,1018,2.1,98,2015-05-08T02:45:00Z,PT5M
6,0.17,-50,0,0,0,97.1,1018,2.2,97,2015-05-08T02:50:00Z,PT5M
6,0.17,-51,0,0,0,97.2,1018,2.2,97,2015-05-08T02:55:00Z,PT5M
6,0.17,-52,0,0,0,97.2,1018,2.3,96,2015-05-08T03:00:00Z,PT5M
6,0.17,-53,0,0,0,97.2,1018,2.4,95,2015-05-08T03:05:00Z,PT5M
6,0.17,-54,0,0,0,97.1,1018,2.5,95,2015-05-08T03:10:00Z,PT5M
6,0.17,-55,0,0,0,97,1018,2.6,94,2015-05-08T03:15:00Z,PT5M
6,0.17,-56,0,0,0,96.9,1018,2.7,94,2015-05-08T03:20:00Z,PT5M
6,0.17,-57,0,0,0,96.8,1018,2.8,93,2015-05-08T03:25:00Z,PT5M
6,0.17,-58,0,0,0,96.7,1018,2.9,92,2015-05-08T03:30:00Z,PT5M
6,0.17,-59,0,0,0,96.6,1018,3,92,2015-05-08T03:35:00Z,PT5M
6,0.17,-60,0,0,0,96.4,1017.9,3.1,91,2015-05-08T03:40:00Z,PT5M
7,0.17,-61,0,0,0,96.3,1017.9,3.2,90,2015-05-08T03:45:00Z,PT5M
7,0.17,-62,0,1,0,96.2,1017.9,3.4,90,2015-05-08T03:50:00Z,PT5M
7,0.17,-63,0,3,0,96.1,1017.9,3.5,89,2015-05-08T03:55:00Z,PT5M
7,0.17,-64,0,6,0,96,1017.9,3.6,88,2015-05-08T04:00:00Z,PT5M
7,0.17,-65,0,9,0,95.9,1017.9,3.7,88,2015-05-08T04:05:00Z,PT5M
7,0.17,-66,0,11,0,95.7,1017.9,3.7,87,2015-05-08T04:10:00Z,PT5M
7,0.17,-67,0,13,0,95.5,1017.9,3.8,86,2015-05-08T04:15:00Z,PT5M
7,0.17,-68,0,14,0,95.4,1017.8,3.9,86,2015-05-08T04:20:00Z,PT5M
7,0.17,-69,0,15,0,95.2,1017.8,3.9,85,2015-05-08T04:25:00Z,PT5M
7,0.17,-70,0,16,0,95.1,1017.8,4,84,2015-05-08T04:30:00Z,PT5M
7,0.17,-71,0,17,0,94.9,1017.8,4.1,83,2015-05-08T04:35:00Z,PT5M
7,0.17,-72,0,18,0,94.7,1017.8,4.2,83,2015-05-08T04:40:00Z,PT5M
7,0.17,-73,0,19,0,94.6,1017.8,4.2,82,2015-05-08T04:45:00Z,PT5M
7,0.17,-74,0,21,0,94.4,1017.7,4.3,81,2015-05-08T04:50:00Z,PT5M
7,0.17,-75,0,24,0,94.3,1017.7,4.4,80,2015-05-08T04:55:00Z,PT5M
7,0.17,-76,0,28,0,94.1,1017.7,4.4,80,2015-05-08T05:00:00Z,PT5M
8,0.17,-77,0,32,0,93.8,1017.7,4.5,79,2015-05-08T05:05:00Z,PT5M
8,0.17,-78,0,39,0,93.5,1017.7,4.4,78,2015-05-08T05:10:00Z,PT5M
8,0.17,-79,0,49,0,93.1,1017.7,4.4,78,2015-05-08T05:15:00Z,PT5M
8,0.17,-80,0,59,0,92.7,1017.7,4.3,77,2015-05-08T05:20:00Z,PT5M
8,0.17,-81,0,64,0,92.4,1017.7,4.3,76,2015-05-08T05:25:00Z,PT5M
8,0.17,-82,0,67,0,92,1017.7,4.2,75,2015-05-08T05:30:00Z,PT5M
8,0.17,-83,0,69,0,91.7,1017.7,4.2,75,2015-05-08T05:35:00Z,PT5M
9,0.17,-84,0,64,0,91.3,1017.7,4.1,74,2015-05-08T05:40:00Z,PT5M
9,0.17,-85,0,58,0,90.9,1017.7,4.1,73,2015-05-08T05:45:00Z,PT5M
9,0.17,-86,0,51,0,90.6,1017.7,4.1,72,2015-05-08T05:50:00Z,PT5M
9,0.17,-87,0,63,0,90.2,1017.7,4,71,2015-05-08T05:55:00Z,PT5M
9,0.17,-88,0,80,0,89.9,1017.7,4,71,2015-05-08T06:00:00Z,PT5M
9,0.17,-89,0,99,0,89.5,1017.7,3.9,70,2015-05-08T06:05:00Z,PT5M
9,0.17,-90,0,104,0,89,1017.7,3.9,69,2015-05-08T06:10:00Z,PT5M
10,0.17,-91,0,109,0,88.5,1017.7,3.8,68,2015-05-08T06:15:00Z,PT5M
10,0.17,-92,0,113,0,88,1017.7,3.7,68,2015-05-08T06:20:00Z,PT5M
10,0.17,-93,0,120,0,87.5,1017.7,3.7,67,2015-05-08T06:25:00Z,PT5M
10,0.17,-94,0,128,0,87,1017.7,3.6,66,2015-05-08T06:30:00Z,PT5M
10,0.17,-95,0,136,0,86.5,1017.7,3.6,65,2015-05-08T06:35:00Z,PT5M
10,0.17,-96,0,158,0,86.1,1017.6,3.5,65,2015-05-08T06:40:00Z,PT5M
10,0.17,-97,0,185,0,85.6,1017.6,3.4,64,2015-05-08T06:45:00Z,PT5M
10,0.17,-98,0,214,0,85.1,1017.6,3.4,63,2015-05-08T06:50:00Z,PT5M
11,0.17,-99,0,243,0,84.7,1017.6,3.3,62,2015-05-08T06:55:00Z,PT5M
11,0.17,-100,0,273,0,84.2,1017.6,3.3,62,2015-05-08T07:00:00Z,PT5M
11,0.17,-101,77,306,0,83.7,1017.6,3.2,61,2015-05-08T07:05:00Z,PT5M
11,0.17,-102,131,330,0,83,1017.5,3.2,60,2015-05-08T07:10:00Z,PT5M
11,0.17,-103,185,353,0,82.4,1017.5,3.2,59,2015-05-08T07:15:00Z,PT5M
11,0.17,-104,243,377,0,81.7,1017.4,3.2,59,2015-05-08T07:20:00Z,PT5M
12,0.17,-105,279,395,0,81.1,1017.4,3.2,58,2015-05-08T07:25:00Z,PT5M
12,0.17,-106,314,413,0,80.5,1017.3,3.1,57,2015-05-08T07:30:00Z,PT5M
12,0.17,-107,350,431,0,79.9,1017.3,3.1,56,2015-05-08T07:35:00Z,PT5M
12,0.17,-109,323,433,0,79.3,1017.2,3.1,56,2015-05-08T07:40:00Z,PT5M
12,0.17,-110,289,432,0,78.7,1017.2,3.1,55,2015-05-08T07:45:00Z,PT5M
12,0.17,-111,256,431,0,78.1,1017.1,3.1,54,2015-05-08T07:50:00Z,PT5M
12,0.17,-112,275,444,0,77.5,1017.1,3.1,54,2015-05-08T07:55:00Z,PT5M
13,0.17,-113,299,460,0,76.9,1017,3.1,53,2015-05-08T08:00:00Z,PT5M
13,0.17,-115,325,475,0,76.2,1017,3,52,2015-05-08T08:05:00Z,PT5M
13,0.17,-116,427,512,0,75.4,1017,3,52,2015-05-08T08:10:00Z,PT5M
13,0.17,-117,548,553,0,74.6,1016.9,3,51,2015-05-08T08:15:00Z,PT5M
13,0.17,-118,680,596,0,73.9,1016.9,2.9,50,2015-05-08T08:20:00Z,PT5M
13,0.17,-120,711,613,0,73.1,1016.8,2.9,50,2015-05-08T08:25:00Z,PT5M
13,0.17,-121,730,626,0,72.3,1016.8,2.9,49,2015-05-08T08:30:00Z,PT5M
13,0.17,-122,748,639,0,71.6,1016.8,2.9,48,2015-05-08T08:35:00Z,PT5M
14,0.17,-124,788,659,0,70.8,1016.7,2.8,48,2015-05-08T08:40:00Z,PT5M
14,0.17,-125,792,668,0,70.1,1016.7,2.8,47,2015-05-08T08:45:00Z,PT5M
14,0.17,-127,793,677,0,69.4,1016.7,2.8,46,2015-05-08T08:50:00Z,PT5M
14,0.17,-128,732,668,0,68.7,1016.6,2.7,46,2015-05-08T08:55:00Z,PT5M
14,0.17,-129,579,633,0,68,1016.6,2.7,45,2015-05-08T09:00:00Z,PT5M
14,0.17,-131,441,598,0,67.3,1016.6,2.7,45,2015-05-08T09:05:00Z,PT5M
14,0.17,-132,334,569,0,66.8,1016.6,2.7,44,2015-05-08T09:10:00Z,PT5M
14,0.17,-134,239,541,0,66.2,1016.6,2.6,43,2015-05-08T09:15:00Z,PT5M
14,0.17,-136,153,513,0,65.7,1016.5,2.6,43,2015-05-08T09:20:00Z,PT5M
15,0.17,-137,57,476,0,65.2,1016.5,2.6,42,2015-05-08T09:25:00Z,PT5M
15,0.17,-139,0,439,0,64.7,1016.5,2.5,42,2015-05-08T09:30:00Z,PT5M
15,0.17,-140,0,403,0,64.1,1016.5,2.5,41,2015-05-08T09:35:00Z,PT5M
15,0.17,-142,0,383,0,63.6,1016.5,2.5,41,2015-05-08T09:40:00Z,PT5M
15,0.17,-144,0,366,0,63.1,1016.5,2.4,40,2015-05-08T09:45:00Z,PT5M
15,0.17,-145,0,348,0,62.6,1016.4,2.4,40,2015-05-08T09:50:00Z,PT5M
15,0.17,-147,0,356,0,62.1,1016.4,2.4,40,2015-05-08T09:55:00Z,PT5M
15,0.17,-149,0,368,0,61.6,1016.4,2.3,39,2015-05-08T10:00:00Z,PT5M
15,0.17,-151,0,379,0,61.1,1016.4,2.3,39,2015-05-08T10:05:00Z,PT5M
16,0.17,-153,0,402,0,60.5,1016.3,2.3,38,2015-05-08T10:10:00Z,PT5M
16,0.17,-154,0,426,0,59.9,1016.3,2.3,38,2015-05-08T10:15:00Z,PT5M
16,0.17,-156,0,451,0,59.4,1016.3,2.3,38,2015-05-08T10:20:00Z,PT5M
16,0.17,-158,0,455,0,58.8,1016.2,2.3,37,2015-05-08T10:25:00Z,PT5M
16,0.17,-160,0,457,0,58.3,1016.2,2.4,37,2015-05-08T10:30:00Z,PT5M
16,0.17,-162,0,459,0,57.7,1016.1,2.4,37,2015-05-08T10:35:00Z,PT5M
16,0.17,-164,0,454,0,57.2,1016.1,2.4,37,2015-05-08T10:40:00Z,PT5M
16,0.17,-166,0,449,0,56.7,1016,2.4,37,2015-05-08T10:45:00Z,PT5M
16,0.17,-168,0,443,0,56.1,1016,2.4,36,2015-05-08T10:50:00Z,PT5M
16,0.17,-170,0,462,0,55.6,1016,2.4,36,2015-05-08T10:55:00Z,PT5M
16,0.17,-172,0,483,0,55.1,1015.9,2.4,36,2015-05-08T11:00:00Z,PT5M
16,0.17,-174,17,505,0,54.7,1015.9,2.4,36,2015-05-08T11:05:00Z,PT5M
16,0.17,-176,64,530,0,54.4,1015.9,2.4,36,2015-05-08T11:10:00Z,PT5M
16,0.17,-178,117,555,0,54.1,1015.8,2.4,36,2015-05-08T11:15:00Z,PT5M
17,0.17,180,173,582,0,53.8,1015.8,2.3,36,2015-05-08T11:20:00Z,PT5M
17,0.17,178,268,622,0,53.5,1015.8,2.3,36,2015-05-08T11:25:00Z,PT5M
17,0.17,176,378,665,0,53.2,1015.8,2.3,36,2015-05-08T11:30:00Z,PT5M
17,0.17,174,501,708,0,52.9,1015.7,2.3,36,2015-05-08T11:35:00Z,PT5M
17,0.17,172,591,738,0,52.6,1015.7,2.2,36,2015-05-08T11:40:00Z,PT5M
17,0.17,170,682,767,0,52.4,1015.7,2.2,36,2015-05-08T11:45:00Z,PT5M
17,0.17,168,778,795,0,52.1,1015.7,2.2,36,2015-05-08T11:50:00Z,PT5M
17,0.17,166,689,765,0,51.8,1015.6,2.2,37,2015-05-08T11:55:00Z,PT5M
17,0.17,164,586,730,0,51.5,1015.6,2.2,37,2015-05-08T12:00:00Z,PT5M
17,0.17,162,490,695,0,51.3,1015.6,2.1,37,2015-05-08T12:05:00Z,PT5M
17,0.17,160,300,622,0,51.3,1015.6,2.1,37,2015-05-08T12:10:00Z,PT5M
17,0.17,158,132,549,0,51.2,1015.6,2.1,38,2015-05-08T12:15:00Z,PT5M
17,0.17,156,0,480,0,51.2,1015.6,2.1,38,2015-05-08T12:20:00Z,PT5M
17,0.17,154,0,462,0,51.2,1015.6,2.1,38,2015-05-08T12:25:00Z,PT5M
17,0.17,152,0,450,0,51.1,1015.6,2.1,38,2015-05-08T12:30:00Z,PT5M
17,0.17,150,0,438,0,51.1,1015.6,2,39,2015-05-08T12:35:00Z,PT5M
17,0.17,149,0,425,0,51,1015.6,2,39,2015-05-08T12:40:00Z,PT5M
17,0.17,147,0,413,0,51,1015.6,2,40,2015-05-08T12:45:00Z,PT5M
17,0.17,145,0,401,0,50.9,1015.6,2,40,2015-05-08T12:50:00Z,PT5M
17,0.17,143,0,386,0,50.9,1015.6,2,41,2015-05-08T12:55:00Z,PT5M
17,0.17,142,0,371,0,50.8,1015.6,2,41,2015-05-08T13:00:00Z,PT5M
17,0.17,140,0,357,0,50.7,1015.6,2,41,2015-05-08T13:05:00Z,PT5M
18,0.17,138,0,330,0,50.6,1015.5,2,42,2015-05-08T13:10:00Z,PT5M
18,0.17,137,0,303,0,50.4,1015.5,2,42,2015-05-08T13:15:00Z,PT5M
18,0.17,135,0,276,0,50.2,1015.4,1.9,43,2015-05-08T13:20:00Z,PT5M
18,0.17,134,0,274,0,50.1,1015.4,1.9,44,2015-05-08T13:25:00Z,PT5M
18,0.17,132,0,273,0,49.9,1015.4,1.9,44,2015-05-08T13:30:00Z,PT5M
18,0.17,131,0,273,0,49.7,1015.3,1.9,45,2015-05-08T13:35:00Z,PT5M
18,0.17,129,0,294,0,49.6,1015.3,1.9,45,2015-05-08T13:40:00Z,PT5M
18,0.17,128,0,318,0,49.4,1015.2,1.9,46,2015-05-08T13:45:00Z,PT5M
18,0.17,126,0,342,0,49.3,1015.2,1.9,46,2015-05-08T13:50:00Z,PT5M
18,0.17,125,0,389,0,49.1,1015.2,1.9,47,2015-05-08T13:55:00Z,PT5M
18,0.17,123,88,440,0,48.9,1015.1,1.9,48,2015-05-08T14:00:00Z,PT5M
18,0.17,122,249,494,0,48.9,1015.1,1.9,48,2015-05-08T14:05:00Z,PT5M
18,0.17,121,290,500,0,48.9,1015.1,1.9,49,2015-05-08T14:10:00Z,PT5M
18,0.17,119,316,501,0,48.9,1015,1.9,50,2015-05-08T14:15:00Z,PT5M
18,0.17,118,343,502,0,48.9,1015,1.9,50,2015-05-08T14:20:00Z,PT5M
18,0.17,117,246,464,0,48.9,1015,1.9,51,2015-05-08T14:25:00Z,PT5M
18,0.17,116,148,424,0,48.9,1015,1.9,52,2015-05-08T14:30:00Z,PT5M
18,0.17,114,61,386,0,48.9,1014.9,1.9,52,2015-05-08T14:35:00Z,PT5M
18,0.17,113,158,414,0,48.9,1014.9,1.9,53,2015-05-08T14:40:00Z,PT5M
18,0.17,112,297,449,0,48.9,1014.9,1.9,54,2015-05-08T14:45:00Z,PT5M
18,0.17,111,460,484,0,48.9,1014.9,1.9,54,2015-05-08T14:50:00Z,PT5M
18,0.17,109,462,475,0,48.9,1014.8,2,55,2015-05-08T14:55:00Z,PT5M
18,0.17,108,444,462,0,48.9,1014.8,2,56,2015-05-08T15:00:00Z,PT5M
18,0.17,107,426,448,0.1,48.9,1014.8,2,57,2015-05-08T15:05:00Z,PT5M
18,0.17,106,361,423,0.1,48.9,1014.8,2,57,2015-05-08T15:10:00Z,PT5M
18,0.17,105,295,397,0.1,48.8,1014.7,2,58,2015-05-08T15:15:00Z,PT5M
18,0.17,104,233,372,0.1,48.8,1014.7,2.1,59,2015-05-08T15:20:00Z,PT5M
18,0.17,103,271,373,0.1,48.8,1014.7,2.1,59,2015-05-08T15:25:00Z,PT5M
18,0.17,102,322,376,0.1,48.8,1014.7,2.1,60,2015-05-08T15:30:00Z,PT5M
18,0.17,101,376,379,0.1,48.8,1014.7,2.2,61,2015-05-08T15:35:00Z,PT5M
18,0.17,99,229,335,0.1,48.8,1014.7,2.2,62,2015-05-08T15:40:00Z,PT5M
18,0.17,98,88,291,0.1,48.8,1014.6,2.2,62,2015-05-08T15:45:00Z,PT5M
18,0.17,97,0,250,0.1,48.8,1014.6,2.2,63,2015-05-08T15:50:00Z,PT5M
18,0.17,96,20,256,0.1,48.8,1014.6,2.3,64,2015-05-08T15:55:00Z,PT5M
18,0.17,95,90,267,0.1,48.8,1014.6,2.3,65,2015-05-08T16:00:00Z,PT5M
18,0.17,94,163,275,0,48.8,1014.6,2.3,65,2015-05-08T16:05:00Z,PT5M
18,0.17,93,67,244,0,48.8,1014.5,2.4,66,2015-05-08T16:10:00Z,PT5M
18,0.17,92,0,213,0,48.8,1014.5,2.4,67,2015-05-08T16:15:00Z,PT5M
18,0.17,91,0,185,0,48.8,1014.5,2.4,68,2015-05-08T16:20:00Z,PT5M
18,0.17,90,0,184,0,48.8,1014.4,2.4,69,2015-05-08T16:25:00Z,PT5M
18,0.17,89,0,185,0,48.8,1014.4,2.5,69,2015-05-08T16:30:00Z,PT5M
18,0.17,88,0,185,0,48.8,1014.4,2.5,70,2015-05-08T16:35:00Z,PT5M
18,0.17,87,0,180,0,48.8,1014.3,2.5,71,2015-05-08T16:40:00Z,PT5M
18,0.17,86,7,174,0,48.8,1014.3,2.6,72,2015-05-08T16:45:00Z,PT5M
18,0.17,85,15,167,0,48.8,1014.3,2.6,72,2015-05-08T16:50:00Z,PT5M
18,0.17,84,18,160,0,48.8,1014.2,2.6,73,2015-05-08T16:55:00Z,PT5M
18,0.17,83,19,152,0,48.8,1014.2,2.7,74,2015-05-08T17:00:00Z,PT5M
18,0.17,82,19,144,0,49,1014.2,2.7,75,2015-05-08T17:05:00Z,PT5M
17,0.17,81,73,144,0,49.6,1014.2,2.8,75,2015-05-08T17:10:00Z,PT5M
17,0.17,80,146,146,0,50.1,1014.2,2.9,76,2015-05-08T17:15:00Z,PT5M
17,0.17,80,233,146,0,50.7,1014.2,2.9,77,2015-05-08T17:20:00Z,PT5M
17,0.17,79,204,134,0,51.3,1014.2,3,78,2015-05-08T17:25:00Z,PT5M
17,0.17,78,161,121,0,51.8,1014.2,3.1,78,2015-05-08T17:30:00Z,PT5M
17,0.17,77,118,108,0,52.4,1014.2,3.2,79,2015-05-08T17:35:00Z,PT5M
17,0.17,76,120,99,0,53,1014.2,3.3,80,2015-05-08T17:40:00Z,PT5M
17,0.17,75,127,92,0,53.6,1014.3,3.4,80,2015-05-08T17:45:00Z,PT5M
17,0.17,74,134,84,0,54.1,1014.3,3.5,81,2015-05-08T17:50:00Z,PT5M
17,0.17,73,76,72,0,54.7,1014.3,3.6,82,2015-05-08T17:55:00Z,PT5M
17,0.17,72,15,60,0,55.3,1014.3,3.7,83,2015-05-08T18:00:00Z,PT5M
16,0.17,71,0,49,0,56,1014.3,3.8,83,2015-05-08T18:05:00Z,PT5M
16,0.17,70,0,42,0,56.7,1014.3,3.9,84,2015-05-08T18:10:00Z,PT5M
16,0.17,69,0,35,0,57.4,1014.3,4,85,2015-05-08T18:15:00Z,PT5M
16,0.17,68,0,28,0,58.1,1014.3,4.1,86,2015-05-08T18:20:00Z,PT5M
16,0.17,67,0,21,0,58.9,1014.3,4.2,86,2015-05-08T18:25:00Z,PT5M
16,0.17,66,0,15,0,59.6,1014.3,4.3,87,2015-05-08T18:30:00Z,PT5M
16,0.17,65,0,11,0,60.4,1014.3,4.4,88,2015-05-08T18:35:00Z,PT5M
16,0.17,64,0,7,0,61.1,1014.3,4.5,88,2015-05-08T18:40:00Z,PT5M
15,0.17,63,0,4,0,61.9,1014.3,4.6,89,2015-05-08T18:45:00Z,PT5M
15,0.17,62,0,1,0,62.7,1014.3,4.7,90,2015-05-08T18:50:00Z,PT5M
15,0.17,61,0,0,0,63.5,1014.3,4.8,90,2015-05-08T18:55:00Z,PT5M
15,0.17,60,0,0,0,64.3,1014.3,4.9,91,2015-05-08T19:00:00Z,PT5M
15,0.17,59,0,0,0,65,1014.3,4.9,92,2015-05-08T19:05:00Z,PT5M
15,0.17,58,0,0,0,65.7,1014.3,5,92,2015-05-08T19:10:00Z,PT5M
15,0.17,57,0,0,0,66.4,1014.4,5.1,93,2015-05-08T19:15:00Z,PT5M
15,0.17,56,0,0,0,67.1,1014.4,5.1,94,2015-05-08T19:20:00Z,PT5M
15,0.17,55,0,0,0,67.8,1014.4,5.2,94,2015-05-08T19:25:00Z,PT5M
14,0.17,54,0,0,0,68.5,1014.5,5.3,95,2015-05-08T19:30:00Z,PT5M
14,0.17,53,0,0,0,69.2,1014.5,5.3,95,2015-05-08T19:35:00Z,PT5M
14,0.17,52,0,0,0,69.9,1014.5,5.4,96,2015-05-08T19:40:00Z,PT5M
14,0.17,51,0,0,0,70.6,1014.6,5.5,97,2015-05-08T19:45:00Z,PT5M
14,0.17,50,0,0,0,71.4,1014.6,5.5,97,2015-05-08T19:50:00Z,PT5M
14,0.17,49,0,0,0,72.1,1014.6,5.6,98,2015-05-08T19:55:00Z,PT5M
14,0.17,48,0,0,0,72.9,1014.7,5.7,98,2015-05-08T20:00:00Z,PT5M
14,0.17,47,0,0,0,73.4,1014.7,5.7,99,2015-05-08T20:05:00Z,PT5M
14,0.17,46,0,0,0,73.7,1014.7,5.7,99,2015-05-08T20:10:00Z,PT5M
14,0.17,44,0,0,0,74,1014.7,5.7,100,2015-05-08T20:15:00Z,PT5M
14,0.17,43,0,0,0,74.3,1014.7,5.8,100,2015-05-08T20:20:00Z,PT5M
14,0.17,42,0,0,0,74.5,1014.7,5.8,101,2015-05-08T20:25:00Z,PT5M
14,0.17,41,0,0,0,74.8,1014.7,5.8,101,2015-05-08T20:30:00Z,PT5M
14,0.17,40,0,0,0,75.1,1014.7,5.8,102,2015-05-08T20:35:00Z,PT5M
13,0.17,39,0,0,0,75.4,1014.7,5.8,102,2015-05-08T20:40:00Z,PT5M
13,0.17,38,0,0,0,75.7,1014.7,5.8,103,2015-05-08T20:45:00Z,PT5M
13,0.17,37,0,0,0,76,1014.7,5.9,103,2015-05-08T20:50:00Z,PT5M
13,0.17,36,0,0,0,76.3,1014.7,5.9,104,2015-05-08T20:55:00Z,PT5M
13,0.17,34,0,0,0,76.6,1014.7,5.9,104,2015-05-08T21:00:00Z,PT5M
13,0.17,33,0,0,0,76.6,1014.7,5.9,105,2015-05-08T21:05:00Z,PT5M
13,0.17,32,0,0,0,76.3,1014.7,5.9,105,2015-05-08T21:10:00Z,PT5M
13,0.17,31,0,0,0,76,1014.7,5.9,105,2015-05-08T21:15:00Z,PT5M
13,0.17,30,0,0,0,75.6,1014.7,5.9,106,2015-05-08T21:20:00Z,PT5M
13,0.17,29,0,0,0,75.3,1014.7,6,106,2015-05-08T21:25:00Z,PT5M
13,0.17,27,0,0,0,75,1014.7,6,107,2015-05-08T21:30:00Z,PT5M
13,0.17,26,0,0,0,74.7,1014.7,6,107,2015-05-08T21:35:00Z,PT5M
13,0.17,25,0,0,0,74.4,1014.7,6,107,2015-05-08T21:40:00Z,PT5M
13,0.17,24,0,0,0,74.1,1014.7,6.1,108,2015-05-08T21:45:00Z,PT5M
13,0.17,23,0,0,0,73.8,1014.7,6.1,108,2015-05-08T21:50:00Z,PT5M
13,0.17,21,0,0,0,73.5,1014.7,6.1,108,2015-05-08T21:55:00Z,PT5M
13,0.17,20,0,0,0,73.2,1014.7,6.2,108,2015-05-08T22:00:00Z,PT5M
13,0.17,19,0,0,0,73.1,1014.7,6.2,109,2015-05-08T22:05:00Z,PT5M
13,0.17,18,0,0,0,73.2,1014.6,6.2,109,2015-05-08T22:10:00Z,PT5M
12,0.17,16,0,0,0,73.3,1014.6,6.1,109,2015-05-08T22:15:00Z,PT5M
12,0.17,15,0,0,0,73.5,1014.6,6.1,109,2015-05-08T22:20:00Z,PT5M
12,0.17,14,0,0,0,73.6,1014.5,6.1,110,2015-05-08T22:25:00Z,PT5M
12,0.17,13,0,0,0,73.7,1014.5,6.1,110,2015-05-08T22:30:00Z,PT5M
12,0.17,11,0,0,0,73.8,1014.5,6,110,2015-05-08T22:35:00Z,PT5M
12,0.17,10,0,0,0,74,1014.4,6,110,2015-05-08T22:40:00Z,PT5M
12,0.17,9,0,0,0,74.1,1014.4,6,110,2015-05-08T22:45:00Z,PT5M
12,0.17,8,0,0,0,74.2,1014.4,6,110,2015-05-08T22:50:00Z,PT5M
12,0.17,6,0,0,0,74.3,1014.3,6,110,2015-05-08T22:55:00Z,PT5M
12,0.17,5,0,0,0,74.4,1014.3,5.9,110,2015-05-08T23:00:00Z,PT5M
12,0.17,4,0,0,0,74.5,1014.3,5.9,110,2015-05-08T23:05:00Z,PT5M
12,0.17,2,0,0,0,74.6,1014.3,5.9,110,2015-05-08T23:10:00Z,PT5M
12,0.17,1,0,0,0,74.6,1014.2,5.9,111,2015-05-08T23:15:00Z,PT5M
12,0.17,0,0,0,0,74.6,1014.2,5.9,111,2015-05-08T23:20:00Z,PT5M
12,0.17,-1,0,0,0,74.7,1014.2,5.9,110,2015-05-08T23:25:00Z,PT5M
12,0.17,-3,0,0,0,74.7,1014.2,5.8,110,2015-05-08T23:30:00Z,PT5M
12,0.17,-4,0,0,0,74.8,1014.2,5.8,110,2015-05-08T23:35:00Z,PT5M
12,0.17,-5,0,0,0,74.8,1014.2,5.8,110,2015-05-08T23:40:00Z,PT5M
12,0.17,-7,0,0,0,74.8,1014.1,5.8,110,2015-05-08T23:45:00Z,PT5M
12,0.17,-8,0,0,0,74.9,1014.1,5.8,110,2015-05-08T23:50:00Z,PT5M
12,0.17,-9,0,0,0,74.9,1014.1,5.8,110,2015-05-08T23:55:00Z,PT5M
12,0.17,-10,0,0,0,75,1014.1,5.8,110,2015-05-09T00:00:00Z,PT5M
