air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
6,0.18,-87,0,1.6,72,616,255,226,0,74.4,1009.7,6.9,73,2019-05-03T08:00:00+02:00,PT15M
6,0.18,-90,0,1.7,76,660,297,279,0.2,73,1009.8,7,70,2019-05-03T08:15:00+02:00,PT15M
6,0.18,-93,1.4,1.6,87,664,334,328,0.2,71.3,1009.8,7.2,68,2019-05-03T08:30:00+02:00,PT15M
7,0.18,-96,11.6,1.5,147,463,336,338,0.2,69.5,1009.8,7.4,66,2019-05-03T08:45:00+02:00,PT15M
7,0.18,-100,19.2,1.3,197,321,340,346,0.2,67.9,1009.8,7.7,64,2019-05-03T09:00:00+02:00,PT15M
7,0.18,-103,10.8,1.2,165,510,410,433,0.1,66.1,1009.9,7.7,61,2019-05-03T09:15:00+02:00,PT15M
7,0.18,-106,8,1,155,591,459,496,0.1,64.3,1009.9,7.6,59,2019-05-03T09:30:00+02:00,PT15M
8,0.18,-110,5.3,0.9,143,670,507,560,0.1,62.5,1009.9,7.5,57,2019-05-03T09:45:00+02:00,PT15M
8,0.18,-113,17.2,0.7,240,406,472,510,0.1,60.8,1009.9,7.4,55,2019-05-03T10:00:00+02:00,PT15M
8,0.18,-117,30.8,0.5,333,142,419,428,0,59.3,1009.9,7.4,53,2019-05-03T10:15:00+02:00,PT15M
8,0.18,-121,36.1,0.4,371,58,407,405,0,58.1,1009.9,7.5,51,2019-05-03T10:30:00+02:00,PT15M
8,0.18,-125,41.8,0.2,387,3,389,376,0,56.9,1009.9,7.6,49,2019-05-03T10:45:00+02:00,PT15M
8,0.18,-129,46.6,0.1,371,0,371,359,0,55.7,1009.9,7.7,47,2019-05-03T11:00:00+02:00,PT15M
9,0.18,-133,49.7,0,362,0,362,350,0.1,55.1,1009.9,7.8,45,2019-05-03T11:15:00+02:00,PT15M
9,0.18,-138,51.3,0.1,362,0,362,349,0.1,55,1010,7.9,44,2019-05-03T11:30:00+02:00,PT15M
9,0.18,-143,39.9,0.1,452,8,458,444,0.1,54.9,1010,7.9,42,2019-05-03T11:45:00+02:00,PT15M
9,0.18,-148,46.8,0.2,414,0,414,400,0.1,54.8,1010.1,8,41,2019-05-03T12:00:00+02:00,PT15M
9,0.18,-153,55.1,0.2,356,0,356,344,0.1,54.6,1010.1,8.1,40,2019-05-03T12:15:00+02:00,PT15M
9,0.18,-159,52.6,0.1,381,0,381,368,0.1,54.2,1010.1,8.1,39,2019-05-03T12:30:00+02:00,PT15M
9,0.18,-164,56.4,0.1,355,0,355,343,0.1,53.9,1010,8.1,38,2019-05-03T12:45:00+02:00,PT15M
9,0.18,-170,49.7,0,413,0,413,398,0.1,53.5,1010,8.1,38,2019-05-03T13:00:00+02:00,PT15M
9,0.18,-176,51.8,0,398,0,398,384,0.1,53.1,1009.9,8.1,37,2019-05-03T13:15:00+02:00,PT15M
9,0.18,178,50.8,0.1,406,0,406,392,0.1,52.8,1009.8,8.2,37,2019-05-03T13:30:00+02:00,PT15M
9,0.18,172,54.1,0.1,378,0,378,365,0.1,52.4,1009.6,8.2,38,2019-05-03T13:45:00+02:00,PT15M
10,0.18,166,47.8,0.2,426,0,426,411,0.1,52.1,1009.5,8.3,38,2019-05-03T14:00:00+02:00,PT15M
10,0.18,160,55.5,0.2,360,0,360,347,0.1,51.8,1009.5,8.4,39,2019-05-03T14:15:00+02:00,PT15M
10,0.18,155,70.8,0.1,233,0,233,225,0.1,51.5,1009.5,8.5,40,2019-05-03T14:30:00+02:00,PT15M
10,0.18,150,69.4,0,239,0,239,231,0.1,51.2,1009.5,8.6,41,2019-05-03T14:45:00+02:00,PT15M
10,0.18,144,69.5,-0.1,233,0,233,225,0.1,51,1009.5,8.7,42,2019-05-03T15:00:00+02:00,PT15M
10,0.18,139,72.7,-0.1,203,0,203,196,0.1,50.6,1009.5,8.7,43,2019-05-03T15:15:00+02:00,PT15M
10,0.18,135,70.3,-0.1,215,0,215,207,0.1,50.3,1009.3,8.6,45,2019-05-03T15:30:00+02:00,PT15M
10,0.18,130,72.5,-0.1,192,0,192,186,0.1,50,1009.1,8.6,46,2019-05-03T15:45:00+02:00,PT15M
10,0.18,126,74.3,-0.1,172,0,172,166,0.1,49.6,1008.9,8.5,48,2019-05-03T16:00:00+02:00,PT15M
10,0.18,122,68.6,-0.1,201,0,201,194,0.1,49.3,1008.8,8.5,50,2019-05-03T16:15:00+02:00,PT15M
10,0.18,118,60.6,-0.2,239,0,239,231,0.1,48.8,1008.7,8.5,52,2019-05-03T16:30:00+02:00,PT15M
10,0.18,114,39,-0.2,348,5,351,340,0.1,48.4,1008.7,8.5,54,2019-05-03T16:45:00+02:00,PT15M
10,0.18,111,37.1,-0.3,327,23,340,332,0.1,48,1008.6,8.5,56,2019-05-03T17:00:00+02:00,PT15M
10,0.18,107,39.2,-0.2,299,15,307,298,0,48.2,1008.5,8.5,58,2019-05-03T17:15:00+02:00,PT15M
10,0.18,104,49.8,-0.1,234,0,234,226,0,49.1,1008.4,8.4,61,2019-05-03T17:30:00+02:00,PT15M
10,0.18,101,56,0,188,0,188,181,0,49.9,1008.3,8.3,63,2019-05-03T17:45:00+02:00,PT15M
10,0.18,97,55.2,0.1,173,0,173,167,0,50.8,1008.2,8.2,65,2019-05-03T18:00:00+02:00,PT15M
10,0.18,94,53,0.3,163,0,163,157,0,51.7,1008.1,8.2,67,2019-05-03T18:15:00+02:00,PT15M
10,0.18,91,58.4,0.4,128,0,128,123,0,52.7,1008.1,8.1,70,2019-05-03T18:30:00+02:00,PT15M
9,0.18,88,63.4,0.5,97,0,97,94,0,53.7,1008.1,8.1,72,2019-05-03T18:45:00+02:00,PT15M
9,0.18,85,62.4,0.6,84,0,84,81,0,54.8,1008.1,8,74,2019-05-03T19:00:00+02:00,PT15M
9,0.18,82,55.1,0.7,83,0,83,80,0,55.9,1008.1,7.9,76,2019-05-03T19:15:00+02:00,PT15M
9,0.18,80,55.2,0.8,66,0,66,64,0,57,1008.1,7.7,79,2019-05-03T19:30:00+02:00,PT15M
9,0.18,77,57.5,0.9,47,0,47,46,0,58.2,1008,7.5,81,2019-05-03T19:45:00+02:00,PT15M
8,0.18,74,59.3,1,31,0,31,30,0,59.4,1008,7.3,83,2019-05-03T20:00:00+02:00,PT15M
8,0.18,71,52,1,23,0,23,22,0,60.7,1008,7.2,85,2019-05-03T20:15:00+02:00,PT15M
8,0.18,68,55.7,1.1,10,0,10,10,0,62,1008,7.2,87,2019-05-03T20:30:00+02:00,PT15M
8,0.18,65,65.4,1.2,1,0,1,1,0,63.2,1008.1,7.2,89,2019-05-03T20:45:00+02:00,PT15M
8,0.18,62,67,1.3,0,0,0,0,0,64.6,1008.1,7.1,91,2019-05-03T21:00:00+02:00,PT15M
7,0.18,59,62.1,1.3,0,0,0,0,0,65.5,1008.1,7.1,93,2019-05-03T21:15:00+02:00,PT15M
7,0.18,56,65.1,1.3,0,0,0,0,0,65.9,1008.1,7.1,95,2019-05-03T21:30:00+02:00,PT15M
7,0.18,53,71.1,1.3,0,0,0,0,0,66.4,1008.1,7.2,97,2019-05-03T21:45:00+02:00,PT15M
7,0.18,50,73,1.3,0,0,0,0,0,66.8,1008.1,7.2,99,2019-05-03T22:00:00+02:00,PT15M
7,0.18,46,73,1.4,0,0,0,0,0.1,67.6,1008,7.2,101,2019-05-03T22:15:00+02:00,PT15M
7,0.18,43,73.8,1.5,0,0,0,0,0.1,68.8,1008,7.1,102,2019-05-03T22:30:00+02:00,PT15M
7,0.18,40,75.5,1.6,0,0,0,0,0.1,70,1007.9,7.1,104,2019-05-03T22:45:00+02:00,PT15M
7,0.18,36,68.7,1.6,0,0,0,0,0.1,71.3,1007.9,7.1,105,2019-05-03T23:00:00+02:00,PT15M
6,0.18,33,52.2,1.7,0,0,0,0,0,72.6,1007.8,7,106,2019-05-03T23:15:00+02:00,PT15M
6,0.18,29,51.9,1.7,0,0,0,0,0,74,1007.8,7,108,2019-05-03T23:30:00+02:00,PT15M
6,0.18,25,51.9,1.8,0,0,0,0,0,75.4,1007.8,7,109,2019-05-03T23:45:00+02:00,PT15M
6,0.18,22,51.9,1.8,0,0,0,0,0,76.9,1007.8,7,110,2019-05-04T00:00:00+02:00,PT15M
5,0.18,18,52.2,1.8,0,0,0,0,0,78.1,1007.7,6.9,110,2019-05-04T00:15:00+02:00,PT15M
5,0.18,14,53,1.9,0,0,0,0,0,79.1,1007.7,6.8,111,2019-05-04T00:30:00+02:00,PT15M
5,0.18,10,53,2,0,0,0,0,0,80,1007.6,6.7,111,2019-05-04T00:45:00+02:00,PT15M
5,0.18,6,52.7,2.1,0,0,0,0,0,81,1007.6,6.6,112,2019-05-04T01:00:00+02:00,PT15M
5,0.18,3,51.9,2.1,0,0,0,0,0,81.7,1007.5,6.5,112,2019-05-04T01:15:00+02:00,PT15M
5,0.18,-1,51.9,2,0,0,0,0,0,81.9,1007.4,6.4,112,2019-05-04T01:30:00+02:00,PT15M
5,0.18,-5,51.9,2,0,0,0,0,0,82.2,1007.3,6.3,112,2019-05-04T01:45:00+02:00,PT15M
5,0.18,-9,58.6,1.9,0,0,0,0,0,82.5,1007.2,6.2,112,2019-05-04T02:00:00+02:00,PT15M
5,0.18,-13,71.9,1.9,0,0,0,0,0,82.6,1007.1,6.1,111,2019-05-04T02:15:00+02:00,PT15M
4,0.18,-17,72.7,1.8,0,0,0,0,0,82.6,1007,6.1,110,2019-05-04T02:30:00+02:00,PT15M
4,0.18,-21,73.8,1.6,0,0,0,0,0,82.6,1006.9,6.2,110,2019-05-04T02:45:00+02:00,PT15M
4,0.18,-24,74.4,1.6,0,0,0,0,0,82.6,1006.8,6.2,109,2019-05-04T03:00:00+02:00,PT15M
4,0.18,-28,75.8,1.5,0,0,0,0,0,82.7,1006.7,6.2,108,2019-05-04T03:15:00+02:00,PT15M
