air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,wind_speed_100m,zenith,period_end,period
14,0.15,102,52.8,8.2,0,0,0,0,22.8,0,68.9,1018.5,7.3,95,2019-10-25T18:45:00+02:00,PT15M
14,0.15,100,46.6,8.2,0,0,0,0,22.6,0,70.1,1018.5,7.3,97,2019-10-25T19:00:00+02:00,PT15M
13,0.15,97,38.6,8.2,0,0,0,0,22.5,0,71.1,1018.5,7.3,100,2019-10-25T19:15:00+02:00,PT15M
13,0.15,94,35.8,8.1,0,0,0,0,22.4,0,71.8,1018.4,7.3,102,2019-10-25T19:30:00+02:00,PT15M
13,0.15,91,34.5,8.1,0,0,0,0,22.3,0,72.5,1018.3,7.3,104,2019-10-25T19:45:00+02:00,PT15M
13,0.15,88,36.7,8,0,0,0,0,22.2,0,73.2,1018.2,7.3,107,2019-10-25T20:00:00+02:00,PT15M
13,0.15,85,47.4,8,0,0,0,0,22.2,0,73.6,1018.1,7.4,109,2019-10-25T20:15:00+02:00,PT15M
13,0.15,82,47.2,7.9,0,0,0,0,22.2,0,73.5,1018,7.4,111,2019-10-25T20:30:00+02:00,PT15M
13,0.15,78,45.1,7.9,0,0,0,0,22.3,0,73.5,1017.9,7.5,113,2019-10-25T20:45:00+02:00,PT15M
12,0.15,75,43.2,7.8,0,0,0,0,22.3,0,73.5,1017.8,7.6,116,2019-10-25T21:00:00+02:00,PT15M
12,0.15,72,41.6,7.8,0,0,0,0,22.5,0,73.3,1017.6,7.7,118,2019-10-25T21:15:00+02:00,PT15M
12,0.15,69,50.6,7.7,0,0,0,0,22.8,0,73,1017.5,7.8,120,2019-10-25T21:30:00+02:00,PT15M
13,0.15,65,52.8,7.7,0,0,0,0,23.1,0,72.6,1017.3,7.9,122,2019-10-25T21:45:00+02:00,PT15M
13,0.15,61,53.9,7.6,0,0,0,0,23.3,0,72.2,1017.2,8,124,2019-10-25T22:00:00+02:00,PT15M
13,0.15,58,46.1,7.6,0,0,0,0,23.5,0,72.1,1017.1,8.2,126,2019-10-25T22:15:00+02:00,PT15M
13,0.15,54,45.9,7.7,0,0,0,0,23.6,0,72.1,1017,8.4,128,2019-10-25T22:30:00+02:00,PT15M
13,0.15,50,47.8,7.7,0,0,0,0,23.7,0,72.1,1016.9,8.6,130,2019-10-25T22:45:00+02:00,PT15M
13,0.15,45,50.7,7.8,0,0,0,0,23.8,0,72.1,1016.8,8.8,131,2019-10-25T23:00:00+02:00,PT15M
13,0.15,41,47.3,7.8,0,0,0,0,23.9,0,72.2,1016.7,9,133,2019-10-25T23:15:00+02:00,PT15M
13,0.15,36,47.8,7.9,0,0,0,0,24.2,0,72.5,1016.6,9.2,134,2019-10-25T23:30:00+02:00,PT15M
13,0.15,31,50.1,8,0,0,0,0,24.5,0,72.7,1016.5,9.5,136,2019-10-25T23:45:00+02:00,PT15M
13,0.15,26,37.9,8.1,0,0,0,0,24.8,0,73,1016.4,9.7,137,2019-10-26T00:00:00+02:00,PT15M
13,0.15,21,35.5,8.2,0,0,0,0,24.7,0,73.2,1016.3,9.9,138,2019-10-26T00:15:00+02:00,PT15M
13,0.15,16,45.8,8.2,0,0,0,0,24.4,0,73.5,1016.2,9.9,138,2019-10-26T00:30:00+02:00,PT15M
13,0.15,10,45.9,8.4,0,0,0,0,24,0,73.7,1016.1,10,139,2019-10-26T00:45:00+02:00,PT15M
13,0.15,5,45.9,8.5,0,0,0,0,23.7,0,74,1016,10,139,2019-10-26T01:00:00+02:00,PT15M
13,0.15,-1,45.9,8.6,0,0,0,0,23.3,0,74.4,1016,10.1,139,2019-10-26T01:15:00+02:00,PT15M
13,0.15,-7,44.8,8.7,0,0,0,0,22.8,0,74.9,1015.9,10.1,139,2019-10-26T01:30:00+02:00,PT15M
13,0.15,-12,45.3,8.8,0,0,0,0,22.4,0,75.4,1015.9,10.2,139,2019-10-26T01:45:00+02:00,PT15M
13,0.15,-18,48.8,8.9,0,0,0,0,22,0,75.9,1015.8,10.2,138,2019-10-26T02:00:00+02:00,PT15M
13,0.16,-23,43.5,9,0,0,0,0,21.5,0,76.2,1015.7,10.3,137,2019-10-26T02:15:00+02:00,PT15M
13,0.16,-28,44.8,9,0,0,0,0,21,0,76.4,1015.4,10.4,136,2019-10-26T02:30:00+02:00,PT15M
13,0.16,-33,46.4,9.1,0,0,0,0,20.5,0,76.5,1015.2,10.5,135,2019-10-26T02:45:00+02:00,PT15M
13,0.16,-38,55.1,9.1,0,0,0,0,20.1,0,76.6,1014.9,10.6,134,2019-10-26T03:00:00+02:00,PT15M
13,0.16,-43,52.4,9.1,0,0,0,0,19.8,0,76.6,1014.7,10.7,132,2019-10-26T03:15:00+02:00,PT15M
13,0.16,-47,46.1,9.2,0,0,0,0,19.8,0,76.5,1014.7,10.7,131,2019-10-26T03:30:00+02:00,PT15M
13,0.16,-51,45.9,9.2,0,0,0,0,19.7,0,76.4,1014.6,10.6,129,2019-10-26T03:45:00+02:00,PT15M
13,0.16,-55,45.9,9.3,0,0,0,0,19.7,0,76.3,1014.5,10.6,127,2019-10-26T04:00:00+02:00,PT15M
13,0.16,-59,45.9,9.3,0,0,0,0,19.8,0,76.3,1014.4,10.6,125,2019-10-26T04:15:00+02:00,PT15M
14,0.16,-63,45.9,9.4,0,0,0,0,20.1,0,76.4,1014.3,10.7,123,2019-10-26T04:30:00+02:00,PT15M
14,0.16,-67,45.9,9.5,0,0,0,0,20.3,0,76.6,1014.2,10.7,121,2019-10-26T04:45:00+02:00,PT15M
14,0.16,-70,45.9,9.6,0,0,0,0,20.5,0,76.7,1014,10.7,119,2019-10-26T05:00:00+02:00,PT15M
14,0.16,-73,45.9,9.6,0,0,0,0,20.8,0,76.8,1014,10.8,117,2019-10-26T05:15:00+02:00,PT15M
14,0.16,-77,46.3,9.6,0,0,0,0,21.1,0,76.8,1013.9,10.8,115,2019-10-26T05:30:00+02:00,PT15M
14,0.16,-80,46.8,9.6,0,0,0,0,21.3,0,76.8,1013.9,10.8,113,2019-10-26T05:45:00+02:00,PT15M
14,0.16,-83,46,9.6,0,0,0,0,21.6,0,76.8,1013.8,10.8,110,2019-10-26T06:00:00+02:00,PT15M
14,0.16,-86,46.3,9.6,0,0,0,0,21.9,0,76.8,1013.8,10.8,108,2019-10-26T06:15:00+02:00,PT15M
14,0.16,-89,47.1,9.6,0,0,0,0,22.2,0,76.8,1013.8,10.8,106,2019-10-26T06:30:00+02:00,PT15M
14,0.16,-92,46.4,9.6,0,0,0,0,22.5,0,76.8,1013.8,10.8,104,2019-10-26T06:45:00+02:00,PT15M
14,0.16,-95,45.1,9.6,0,0,0,0,22.7,0,76.8,1013.8,10.8,101,2019-10-26T07:00:00+02:00,PT15M
14,0.16,-98,45.6,9.6,0,0,0,0,23.1,0,76.9,1013.8,10.8,99,2019-10-26T07:15:00+02:00,PT15M
14,0.16,-101,44.4,9.7,0,0,0,0,23.5,0,77.2,1013.9,10.8,97,2019-10-26T07:30:00+02:00,PT15M
14,0.16,-104,40.7,9.7,0,0,0,0,23.9,0,77.4,1013.9,10.9,95,2019-10-26T07:45:00+02:00,PT15M
14,0.16,-107,36.6,9.8,0,0,0,0,24.3,0,77.7,1014,10.9,92,2019-10-26T08:00:00+02:00,PT15M
14,0.16,-110,41.3,9.8,1,0,1,1,24.8,0,77.8,1014,10.9,90,2019-10-26T08:15:00+02:00,PT15M
14,0.16,-113,40.2,9.8,10,0,10,10,25.2,0,77.6,1013.9,10.8,88,2019-10-26T08:30:00+02:00,PT15M
14,0.16,-116,35.9,9.9,26,0,26,25,25.7,0,77.5,1013.9,10.8,86,2019-10-26T08:45:00+02:00,PT15M
14,0.16,-119,37.4,9.9,43,0,43,41,26.2,0,77.4,1013.9,10.7,84,2019-10-26T09:00:00+02:00,PT15M
14,0.16,-122,39.1,10,60,0,60,57,26.4,0,77,1013.9,10.7,82,2019-10-26T09:15:00+02:00,PT15M
14,0.16,-125,36.5,10.1,81,0,81,78,26.4,0,76.4,1013.8,10.6,80,2019-10-26T09:30:00+02:00,PT15M
14,0.16,-128,37,10.2,100,0,100,96,26.3,0,75.8,1013.8,10.6,78,2019-10-26T09:45:00+02:00,PT15M
15,0.16,-132,32.3,10.3,118,38,127,136,26.3,0,75.2,1013.8,10.5,77,2019-10-26T10:00:00+02:00,PT15M
15,0.16,-135,28.6,10.4,128,103,155,186,26,0,74.6,1013.8,10.3,75,2019-10-26T10:15:00+02:00,PT15M
15,0.16,-138,22.8,10.5,129,208,189,257,25.4,0,73.9,1013.8,9.9,73,2019-10-26T10:30:00+02:00,PT15M
15,0.16,-142,21.6,10.5,137,243,212,295,24.9,0,73.2,1013.8,9.5,72,2019-10-26T10:45:00+02:00,PT15M
16,0.16,-146,16,10.6,128,360,248,374,24.4,0,72.5,1013.8,9.1,71,2019-10-26T11:00:00+02:00,PT15M
16,0.16,-149,10.3,10.6,112,488,285,456,23.7,0,71.3,1013.8,8.9,69,2019-10-26T11:15:00+02:00,PT15M
16,0.16,-153,7.7,10.6,105,558,312,509,22.9,0,69.8,1013.7,8.8,68,2019-10-26T11:30:00+02:00,PT15M
17,0.16,-157,4.4,10.7,91,646,341,568,22.1,0,68.2,1013.7,8.7,67,2019-10-26T11:45:00+02:00,PT15M
17,0.16,-161,0,10.7,67,763,372,635,21.2,0,66.7,1013.7,8.6,66,2019-10-26T12:00:00+02:00,PT15M
17,0.16,-165,0,10.7,68,772,385,654,20.6,0,65.7,1013.6,8.5,66,2019-10-26T12:15:00+02:00,PT15M
17,0.16,-169,1.6,10.8,79,738,388,653,20.2,0,65.1,1013.5,8.6,65,2019-10-26T12:30:00+02:00,PT15M
18,0.16,-173,1.3,10.9,78,750,396,667,19.7,0,64.5,1013.4,8.7,65,2019-10-26T12:45:00+02:00,PT15M
18,0.16,-177,1.8,11,81,741,398,668,19.3,0,63.9,1013.2,8.7,65,2019-10-26T13:00:00+02:00,PT15M
18,0.16,179,5,11,102,666,387,636,19,0,63.3,1013.1,8.8,65,2019-10-26T13:15:00+02:00,PT15M
18,0.16,175,8.9,11,125,573,369,590,18.8,0,62.7,1012.8,8.9,65,2019-10-26T13:30:00+02:00,PT15M
18,0.16,171,6.5,11.1,110,628,375,611,18.6,0,62.2,1012.6,9,65,2019-10-26T13:45:00+02:00,PT15M
19,0.16,167,3.2,11.1,89,702,380,635,18.4,0,61.6,1012.4,9.1,65,2019-10-26T14:00:00+02:00,PT15M
19,0.16,163,7.3,11.1,111,601,355,576,18.2,0,61.3,1012.2,9.2,66,2019-10-26T14:15:00+02:00,PT15M
19,0.16,159,17.9,11.1,160,364,304,445,18.1,0,61.2,1012,9.3,67,2019-10-26T14:30:00+02:00,PT15M
19,0.16,155,19.4,11.1,161,328,285,410,17.9,0,61.1,1011.8,9.4,68,2019-10-26T14:45:00+02:00,PT15M
19,0.16,152,19.5,11.1,154,321,271,390,17.7,0,61,1011.7,9.4,69,2019-10-26T15:00:00+02:00,PT15M
19,0.16,148,19.5,11,146,315,254,368,17.6,0,60.6,1011.5,9.5,70,2019-10-26T15:15:00+02:00,PT15M
19,0.16,144,14.4,11,119,409,251,390,17.4,0,59.9,1011.5,9.7,71,2019-10-26T15:30:00+02:00,PT15M
19,0.16,141,10.6,10.9,97,474,240,394,17.2,0,59.2,1011.4,9.9,73,2019-10-26T15:45:00+02:00,PT15M
19,0.16,137,18.9,10.8,115,292,196,290,17,0,58.5,1011.4,10.1,74,2019-10-26T16:00:00+02:00,PT15M
19,0.16,134,20.6,10.7,108,244,169,244,16.7,0,58.4,1011.3,10.2,76,2019-10-26T16:15:00+02:00,PT15M
19,0.16,130,18.2,10.7,91,265,150,227,16.3,0,58.9,1011.1,10.2,77,2019-10-26T16:30:00+02:00,PT15M
19,0.16,127,15.5,10.7,75,283,128,206,15.9,0,59.4,1010.9,10.2,79,2019-10-26T16:45:00+02:00,PT15M
19,0.16,124,8.3,10.7,53,368,111,203,15.5,0,59.8,1010.8,10.3,81,2019-10-26T17:00:00+02:00,PT15M
19,0.16,121,6.7,10.7,41,339,84,162,15.3,0,60.4,1010.6,10.2,83,2019-10-26T17:15:00+02:00,PT15M
18,0.16,118,9.8,10.7,33,224,54,102,15.3,0,61.2,1010.5,10.2,85,2019-10-26T17:30:00+02:00,PT15M
18,0.16,115,32.5,10.6,22,5,22,22,15.3,0,62,1010.4,10.2,87,2019-10-26T17:45:00+02:00,PT15M
18,0.16,112,48.3,10.6,4,0,4,4,15.2,0,62.7,1010.3,10.2,89,2019-10-26T18:00:00+02:00,PT15M
18,0.16,109,46.8,10.6,0,0,0,0,15.5,0,63.5,1010.3,10.2,91,2019-10-26T18:15:00+02:00,PT15M
17,0.16,106,56.6,10.5,0,0,0,0,16,0,64.3,1010.3,10.2,93,2019-10-26T18:30:00+02:00,PT15M
17,0.16,103,53.4,10.5,0,0,0,0,16.5,0,65.1,1010.3,10.2,96,2019-10-26T18:45:00+02:00,PT15M
17,0.16,100,47.1,10.4,0,0,0,0,17,0,66,1010.3,10.2,98,2019-10-26T19:00:00+02:00,PT15M
17,0.16,97,29.8,10.4,0,0,0,0,17.4,0,66.3,1010.2,10.2,100,2019-10-26T19:15:00+02:00,PT15M
17,0.16,94,27.6,10.3,0,0,0,0,17.6,0,66,1010.2,10.2,102,2019-10-26T19:30:00+02:00,PT15M
17,0.16,91,26.3,10.2,0,0,0,0,17.9,0,65.8,1010.2,10.3,105,2019-10-26T19:45:00+02:00,PT15M
17,0.16,88,30.7,10.1,0,0,0,0,18.2,0,65.6,1010.2,10.3,107,2019-10-26T20:00:00+02:00,PT15M
17,0.16,85,45.7,10,0,0,0,0,18.2,0,65.2,1010.1,10.4,109,2019-10-26T20:15:00+02:00,PT15M
17,0.16,82,45.9,10,0,0,0,0,18,0,64.8,1010,10.5,111,2019-10-26T20:30:00+02:00,PT15M
17,0.16,79,45.6,9.9,0,0,0,0,17.8,0,64.4,1010,10.5,114,2019-10-26T20:45:00+02:00,PT15M
17,0.16,75,44.7,9.8,0,0,0,0,17.6,0,64,1009.9,10.6,116,2019-10-26T21:00:00+02:00,PT15M
17,0.16,72,44.7,9.7,0,0,0,0,17.6,0,63.6,1009.8,10.7,118,2019-10-26T21:15:00+02:00,PT15M
17,0.16,69,45.1,9.6,0,0,0,0,17.9,0,63.3,1009.8,10.7,120,2019-10-26T21:30:00+02:00,PT15M
17,0.16,65,45.9,9.6,0,0,0,0,18.2,0,63,1009.7,10.8,122,2019-10-26T21:45:00+02:00,PT15M
17,0.16,62,45.9,9.5,0,0,0,0,18.5,0,62.6,1009.7,10.8,124,2019-10-26T22:00:00+02:00,PT15M
17,0.16,58,41.7,9.5,0,0,0,0,19.3,0,62.6,1009.7,10.9,126,2019-10-26T22:15:00+02:00,PT15M
17,0.16,54,36,9.5,0,0,0,0,20.4,0,62.9,1009.7,10.9,128,2019-10-26T22:30:00+02:00,PT15M
17,0.16,50,45,9.6,0,0,0,0,21.6,0,63.3,1009.8,11,130,2019-10-26T22:45:00+02:00,PT15M
17,0.16,45,43.2,9.6,0,0,0,0,22.7,0,63.6,1009.8,11.1,132,2019-10-26T23:00:00+02:00,PT15M
17,0.16,41,33.4,9.6,0,0,0,0,24.1,0,63.6,1009.8,11.2,133,2019-10-26T23:15:00+02:00,PT15M
17,0.16,36,28.8,9.6,0,0,0,0,25.8,0,63.3,1009.6,11.4,135,2019-10-26T23:30:00+02:00,PT15M
17,0.16,31,39,9.5,0,0,0,0,27.4,0,62.9,1009.5,11.6,136,2019-10-26T23:45:00+02:00,PT15M
17,0.16,26,37.8,9.5,0,0,0,0,29.1,0,62.6,1009.3,11.9,137,2019-10-27T00:00:00+02:00,PT15M
17,0.16,21,24.5,9.5,0,0,0,0,30.2,0,62.4,1009.2,12,138,2019-10-27T00:15:00+02:00,PT15M
17,0.16,16,27.7,9.5,0,0,0,0,30.9,0,62.3,1009.2,11.9,139,2019-10-27T00:30:00+02:00,PT15M
17,0.16,10,37,9.6,0,0,0,0,31.5,0,62.3,1009.1,11.9,139,2019-10-27T00:45:00+02:00,PT15M
17,0.16,5,37.1,9.6,0,0,0,0,32.2,0,62.2,1009.1,11.9,139,2019-10-27T01:00:00+02:00,PT15M
17,0.16,-1,37.1,9.6,0,0,0,0,32.7,0,62.3,1009,11.8,140,2019-10-27T01:15:00+02:00,PT15M
17,0.16,-7,37.1,9.7,0,0,0,0,33,0,62.6,1009,11.7,139,2019-10-27T01:30:00+02:00,PT15M
17,0.16,-12,37.1,9.7,0,0,0,0,33.4,0,62.9,1009,11.7,139,2019-10-27T01:45:00+02:00,PT15M
17,0.16,-18,58.9,9.8,0,0,0,0,33.7,0,63.2,1009,11.6,138,2019-10-27T02:00:00+02:00,PT15M
17,0.15,-23,93.4,9.8,0,0,0,0,34.1,0,63.4,1008.9,11.5,138,2019-10-27T02:15:00+02:00,PT15M
17,0.15,-28,93.7,9.9,0,0,0,0,34.5,0,63.5,1008.9,11.5,137,2019-10-27T02:30:00+02:00,PT15M
17,0.15,-33,93.8,10,0,0,0,0,34.9,0,63.6,1008.9,11.6,135,2019-10-27T02:45:00+02:00,PT15M
17,0.15,-38,93.8,10.1,0,0,0,0,35.2,0,63.8,1008.9,11.6,134,2019-10-27T03:00:00+02:00,PT15M
17,0.15,-43,93.3,10.2,0,0,0,0,35.5,0,64.2,1008.8,11.6,133,2019-10-27T03:15:00+02:00,PT15M
17,0.15,-47,93.2,10.3,0,0,0,0,35.6,0,64.9,1008.7,11.6,131,2019-10-27T03:30:00+02:00,PT15M
17,0.15,-51,93.2,10.4,0,0,0,0,35.7,0,65.7,1008.7,11.7,129,2019-10-27T03:45:00+02:00,PT15M
17,0.15,-56,92.8,10.5,0,0,0,0,35.8,0,66.5,1008.6,11.7,127,2019-10-27T04:00:00+02:00,PT15M
17,0.15,-59,92.5,10.7,0,0,0,0,36,0.1,68.1,1008.6,11.6,126,2019-10-27T04:15:00+02:00,PT15M
16,0.15,-63,93.5,10.8,0,0,0,0,36.2,0.1,70.6,1008.7,11.5,124,2019-10-27T04:30:00+02:00,PT15M
16,0.15,-67,93.4,10.9,0,0,0,0,36.4,0.1,73.3,1008.9,11.4,122,2019-10-27T04:45:00+02:00,PT15M
15,0.15,-70,93.8,11,0,0,0,0,36.6,0.1,76.1,1009,11.3,119,2019-10-27T05:00:00+02:00,PT15M
15,0.15,-74,94.5,11.2,0,0,0,0,36.6,0.4,78.5,1009.2,11,117,2019-10-27T05:15:00+02:00,PT15M
15,0.15,-77,94.1,11.4,0,0,0,0,36.4,0.4,80.4,1009.4,10.6,115,2019-10-27T05:30:00+02:00,PT15M
15,0.15,-80,92.4,11.7,0,0,0,0,36.1,0.4,82.4,1009.6,10.2,113,2019-10-27T05:45:00+02:00,PT15M
15,0.15,-83,92.8,11.9,0,0,0,0,35.9,0.4,84.5,1009.8,10,111,2019-10-27T06:00:00+02:00,PT15M
14,0.15,-86,88.1,11.8,0,0,0,0,35.4,0.7,86.4,1010.1,9.8,108,2019-10-27T06:15:00+02:00,PT15M
14,0.15,-89,89,11.6,0,0,0,0,34.7,0.7,88.2,1010.5,9.5,106,2019-10-27T06:30:00+02:00,PT15M
13,0.15,-92,94.2,11.2,0,0,0,0,34,0.7,90.1,1010.8,9.4,104,2019-10-27T06:45:00+02:00,PT15M
12,0.15,-95,95,11,0,0,0,0,33.2,0.7,92,1011.2,9.3,102,2019-10-27T07:00:00+02:00,PT15M
12,0.15,-98,95.9,10.6,0,0,0,0,32.3,0.5,93.1,1011.6,9.3,99,2019-10-27T07:15:00+02:00,PT15M
11,0.15,-101,96.2,10.2,0,0,0,0,31.3,0.5,93.4,1011.9,9.2,97,2019-10-27T07:30:00+02:00,PT15M
11,0.15,-104,96.6,9.7,0,0,0,0,30.2,0.5,93.7,1012.3,9.2,95,2019-10-27T07:45:00+02:00,PT15M
10,0.15,-107,96.1,9.3,0,0,0,0,29.1,0.5,94,1012.7,9.2,93,2019-10-27T08:00:00+02:00,PT15M
10,0.15,-110,97,9,0,0,0,0,27.9,0.1,93.9,1013.1,9.1,90,2019-10-27T08:15:00+02:00,PT15M
10,0.15,-113,96.5,8.9,0,0,0,0,26.5,0.1,93.4,1013.4,9,88,2019-10-27T08:30:00+02:00,PT15M
10,0.15,-116,90,8.8,4,0,4,4,25.1,0.1,92.9,1013.8,8.8,86,2019-10-27T08:45:00+02:00,PT15M
10,0.15,-119,77.4,8.7,14,0,14,14,23.7,0.1,92.5,1014.2,8.7,84,2019-10-27T09:00:00+02:00,PT15M
10,0.15,-122,74.7,8.5,24,0,24,23,22.1,0,91.5,1014.5,8.6,82,2019-10-27T09:15:00+02:00,PT15M
10,0.15,-125,68.2,8.2,40,0,40,38,20.5,0,89.9,1014.8,8.3,80,2019-10-27T09:30:00+02:00,PT15M
10,0.15,-128,63.3,7.9,58,0,58,56,18.8,0,88.4,1015.1,8.1,79,2019-10-27T09:45:00+02:00,PT15M
10,0.15,-132,51.3,7.6,92,0,92,89,17.2,0,86.9,1015.4,7.9,77,2019-10-27T10:00:00+02:00,PT15M
10,0.15,-135,44,7.4,122,0,122,118,15.8,0,85.3,1015.6,7.8,75,2019-10-27T10:15:00+02:00,PT15M
10,0.15,-139,47.5,7,130,0,130,125,14.6,0,83.6,1015.8,7.8,74,2019-10-27T10:30:00+02:00,PT15M
10,0.15,-142,42.2,6.8,159,0,159,153,13.5,0,81.9,1016.1,7.8,72,2019-10-27T10:45:00+02:00,PT15M
10,0.15,-146,37.7,6.4,184,10,187,185,12.3,0,80.2,1016.3,7.7,71,2019-10-27T11:00:00+02:00,PT15M
10,0.15,-149,36.1,6.2,196,32,207,213,11.7,0,78.5,1016.5,7.8,70,2019-10-27T11:15:00+02:00,PT15M
10,0.15,-153,45,6,189,0,189,183,11.6,0,76.8,1016.8,7.9,69,2019-10-27T11:30:00+02:00,PT15M
10,0.15,-157,53.2,5.8,169,0,169,163,11.4,0,75.1,1017,8.1,68,2019-10-27T11:45:00+02:00,PT15M
10,0.15,-161,54.7,5.6,171,0,171,165,11.3,0,73.4,1017.3,8.2,67,2019-10-27T12:00:00+02:00,PT15M
10,0.15,-165,47.8,5.4,203,0,203,196,11.2,0,71.8,1017.4,8.3,66,2019-10-27T12:15:00+02:00,PT15M
11,0.15,-169,46.5,5.3,214,0,214,206,11.2,0,70.3,1017.5,8.3,66,2019-10-27T12:30:00+02:00,PT15M
11,0.15,-173,41.9,5.1,236,0,236,228,11.1,0,68.7,1017.5,8.4,65,2019-10-27T12:45:00+02:00,PT15M
11,0.15,-177,44.1,5,225,7,228,224,11.1,0,67.2,1017.6,8.4,65,2019-10-27T13:00:00+02:00,PT15M
11,0.15,179,55.4,4.8,182,0,182,176,11,0,66,1017.6,8.4,65,2019-10-27T13:15:00+02:00,PT15M
11,0.15,175,48.6,4.7,209,0,209,202,11,0,65.1,1017.7,8.4,65,2019-10-27T13:30:00+02:00,PT15M
11,0.15,171,45.6,4.6,218,0,218,211,10.9,0,64.2,1017.8,8.3,65,2019-10-27T13:45:00+02:00,PT15M
11,0.15,167,47.6,4.5,206,0,206,199,10.9,0,63.4,1017.9,8.3,66,2019-10-27T14:00:00+02:00,PT15M
11,0.15,163,49,4.4,195,0,195,188,10.8,0,62.8,1017.9,8.3,66,2019-10-27T14:15:00+02:00,PT15M
11,0.15,159,44.4,4.4,204,0,204,197,10.8,0,62.5,1018,8.4,67,2019-10-27T14:30:00+02:00,PT15M
11,0.15,155,43.4,4.3,199,0,199,192,10.8,0,62.1,1018,8.4,68,2019-10-27T14:45:00+02:00,PT15M
11,0.15,152,52.8,4.3,157,0,157,151,10.7,0,61.8,1018.1,8.4,69,2019-10-27T15:00:00+02:00,PT15M
11,0.15,148,52.9,4.3,146,0,146,141,10.7,0,61.6,1018.1,8.4,70,2019-10-27T15:15:00+02:00,PT15M
11,0.15,144,42.2,4.2,165,0,165,159,10.7,0,61.3,1018.1,8.4,71,2019-10-27T15:30:00+02:00,PT15M
11,0.15,141,33.4,4.1,165,27,173,178,10.7,0,61.1,1018.1,8.4,73,2019-10-27T15:45:00+02:00,PT15M
11,0.15,137,25.9,4,140,121,172,210,10.7,0,60.9,1018.1,8.3,74,2019-10-27T16:00:00+02:00,PT15M
11,0.15,134,20.6,4,116,187,162,220,10.7,0,61.3,1018.1,8.2,76,2019-10-27T16:15:00+02:00,PT15M
11,0.15,130,20.5,4.1,103,164,138,186,10.7,0,62.2,1018.1,7.9,78,2019-10-27T16:30:00+02:00,PT15M
11,0.15,127,19.7,4.2,87,144,114,154,10.7,0,63.2,1018.2,7.7,79,2019-10-27T16:45:00+02:00,PT15M
11,0.15,124,18.2,4.3,71,125,90,123,10.6,0,64.1,1018.2,7.4,81,2019-10-27T17:00:00+02:00,PT15M
11,0.15,121,20.4,4.3,57,48,63,73,10.6,0,64.9,1018.2,7.3,83,2019-10-27T17:15:00+02:00,PT15M
11,0.15,118,22.9,4.3,38,14,39,41,10.5,0,65.6,1018.2,7.2,85,2019-10-27T17:30:00+02:00,PT15M
10,0.15,115,29.6,4.3,17,0,17,17,10.4,0,66.2,1018.1,7.1,87,2019-10-27T17:45:00+02:00,PT15M
10,0.15,112,33.9,4.3,4,0,4,4,10.3,0,66.9,1018.1,7,89,2019-10-27T18:00:00+02:00,PT15M
10,0.15,109,59.3,4.3,0,0,0,0,10.2,0,67.9,1018.2,7,91,2019-10-27T18:15:00+02:00,PT15M
10,0.15,106,49.8,4.3,0,0,0,0,10.2,0,69.1,1018.3,7,94,2019-10-27T18:30:00+02:00,PT15M
10,0.15,103,50.8,4.4,0,0,0,0,10.1,0,70.4,1018.4,7.1,96,2019-10-27T18:45:00+02:00,PT15M
9,0.15,100,67.6,4.4,0,0,0,0,10.1,0,71.8,1018.5,7.1,98,2019-10-27T19:00:00+02:00,PT15M
9,0.15,97,68.5,4.4,0,0,0,0,10.1,0,72.8,1018.7,7.2,100,2019-10-27T19:15:00+02:00,PT15M
9,0.15,94,68.2,4.4,0,0,0,0,10.1,0,73.5,1018.8,7.3,103,2019-10-27T19:30:00+02:00,PT15M
9,0.15,91,67.6,4.5,0,0,0,0,10,0,74.3,1019,7.4,105,2019-10-27T19:45:00+02:00,PT15M
9,0.15,88,60.6,4.5,0,0,0,0,10,0,75,1019.1,7.5,107,2019-10-27T20:00:00+02:00,PT15M
9,0.15,85,43.8,4.5,0,0,0,0,10,0,75.6,1019.2,7.6,109,2019-10-27T20:15:00+02:00,PT15M
9,0.15,82,43.5,4.5,0,0,0,0,9.9,0,76,1019.3,7.7,112,2019-10-27T20:30:00+02:00,PT15M
9,0.15,79,43.5,4.6,0,0,0,0,9.8,0,76.4,1019.3,7.8,114,2019-10-27T20:45:00+02:00,PT15M
8,0.15,76,41.1,4.6,0,0,0,0,9.7,0,76.8,1019.3,7.9,116,2019-10-27T21:00:00+02:00,PT15M
8,0.15,72,35.9,4.6,0,0,0,0,9.7,0,77.3,1019.3,8,118,2019-10-27T21:15:00+02:00,PT15M
8,0.15,69,35.8,4.6,0,0,0,0,9.5,0,78,1019.3,8,120,2019-10-27T21:30:00+02:00,PT15M
8,0.15,65,35.8,4.7,0,0,0,0,9.4,0,78.7,1019.3,8.1,123,2019-10-27T21:45:00+02:00,PT15M
8,0.15,62,33.7,4.7,0,0,0,0,9.3,0,79.3,1019.2,8.1,125,2019-10-27T22:00:00+02:00,PT15M
8,0.15,58,33.7,4.7,0,0,0,0,9.3,0,79.7,1019.2,8.1,127,2019-10-27T22:15:00+02:00,PT15M
8,0.15,54,43.3,4.7,0,0,0,0,9.4,0,79.9,1019.3,8.2,128,2019-10-27T22:30:00+02:00,PT15M
