air_temp,albedo,azimuth,cloud_opacity,dewpoint_temp,dhi,dni,ghi,gti,precipitation_rate,relative_humidity,surface_pressure,wind_direction_100m,wind_speed_100m,zenith,period_end,period
-4,0.18,-178,43.5,-7.6,159,0,159,154,0,77.1,1001.6,114,4.4,72,2019-01-23T13:30:00+02:00,PT15M
-4,0.18,179,43.9,-7.5,159,0,159,153,0,76.7,1001.6,113,4.3,72,2019-01-23T13:45:00+02:00,PT15M
-4,0.18,175,42.3,-7.4,162,0,162,156,0,76.3,1001.6,111,4.3,73,2019-01-23T14:00:00+02:00,PT15M
-4,0.18,171,39.9,-7.4,165,0,165,160,0,76.1,1001.6,109,4.2,73,2019-01-23T14:15:00+02:00,PT15M
-4,0.18,168,41.6,-7.2,156,0,156,151,0,76.1,1001.7,107,4.2,73,2019-01-23T14:30:00+02:00,PT15M
-4,0.18,164,45.6,-7.2,140,0,140,135,0,76.1,1001.7,104,4.1,74,2019-01-23T14:45:00+02:00,PT15M
-4,0.18,160,42.6,-7,140,0,140,135,0,76.1,1001.8,101,4.1,74,2019-01-23T15:00:00+02:00,PT15M
-3,0.18,157,40,-7,137,0,137,132,0,76.1,1001.8,99,4.2,75,2019-01-23T15:15:00+02:00,PT15M
-3,0.18,153,38.8,-7,129,0,129,124,0,75.9,1001.9,98,4.4,76,2019-01-23T15:30:00+02:00,PT15M
-3,0.18,150,38.3,-7,117,0,117,113,0,75.8,1001.9,96,4.6,77,2019-01-23T15:45:00+02:00,PT15M
-3,0.18,146,41.5,-7,98,0,98,95,0,75.6,1001.9,95,4.8,79,2019-01-23T16:00:00+02:00,PT15M
-3,0.18,143,40.1,-7,86,0,86,83,0,75.7,1002,94,4.9,80,2019-01-23T16:15:00+02:00,PT15M
-3,0.18,140,30.9,-7,80,8,82,82,0,76,1002.1,94,5,81,2019-01-23T16:30:00+02:00,PT15M
-4,0.18,137,21.2,-7.1,62,87,73,103,0,76.3,1002.2,93,5,83,2019-01-23T16:45:00+02:00,PT15M
-4,0.18,133,15.5,-7.1,45,119,56,96,0,76.6,1002.3,93,5.1,84,2019-01-23T17:00:00+02:00,PT15M
-4,0.18,130,31.3,-7.1,27,29,30,39,0,76.8,1002.4,93,5.1,86,2019-01-23T17:15:00+02:00,PT15M
-4,0.18,127,65.7,-7.2,7,0,7,7,0,76.9,1002.5,93,5.2,88,2019-01-23T17:30:00+02:00,PT15M
-4,0.18,124,71.2,-7.3,1,0,1,1,0,77,1002.7,94,5.3,90,2019-01-23T17:45:00+02:00,PT15M
-4,0.18,121,68.7,-7.4,0,0,0,0,0,77.2,1002.8,94,5.4,92,2019-01-23T18:00:00+02:00,PT15M
-4,0.18,118,62.1,-7.4,0,0,0,0,0,77.1,1003,94,5.4,94,2019-01-23T18:15:00+02:00,PT15M
-4,0.18,115,56.9,-7.6,0,0,0,0,0,76.8,1003.1,95,5.4,96,2019-01-23T18:30:00+02:00,PT15M
-4,0.18,113,48.5,-7.7,0,0,0,0,0,76.5,1003.2,95,5.4,98,2019-01-23T18:45:00+02:00,PT15M
-4,0.18,110,48,-7.8,0,0,0,0,0,76.1,1003.4,95,5.4,100,2019-01-23T19:00:00+02:00,PT15M
-4,0.18,107,47.5,-7.8,0,0,0,0,0,76,1003.5,95,5.4,102,2019-01-23T19:15:00+02:00,PT15M
-4,0.18,104,48,-8,0,0,0,0,0,76,1003.6,96,5.4,104,2019-01-23T19:30:00+02:00,PT15M
-4,0.18,101,47.2,-8.1,0,0,0,0,0,76,1003.7,96,5.4,106,2019-01-23T19:45:00+02:00,PT15M
-5,0.18,98,47.2,-8.2,0,0,0,0,0,75.9,1003.9,96,5.4,109,2019-01-23T20:00:00+02:00,PT15M
-5,0.18,95,46.8,-8.2,0,0,0,0,0,76.1,1004,97,5.4,111,2019-01-23T20:15:00+02:00,PT15M
-5,0.18,93,46,-8.2,0,0,0,0,0,76.4,1004.2,98,5.4,113,2019-01-23T20:30:00+02:00,PT15M
-5,0.18,90,45.9,-8.2,0,0,0,0,0,76.6,1004.4,100,5.4,115,2019-01-23T20:45:00+02:00,PT15M
-5,0.18,87,45.9,-8.2,0,0,0,0,0,76.9,1004.5,101,5.4,118,2019-01-23T21:00:00+02:00,PT15M
-5,0.18,83,45.9,-8.2,0,0,0,0,0,77.4,1004.7,102,5.4,120,2019-01-23T21:15:00+02:00,PT15M
-5,0.18,80,45.9,-8.2,0,0,0,0,0,78,1004.9,104,5.5,122,2019-01-23T21:30:00+02:00,PT15M
-5,0.18,77,45.9,-8.1,0,0,0,0,0,78.6,1005,105,5.5,124,2019-01-23T21:45:00+02:00,PT15M
-5,0.18,74,45.6,-8.1,0,0,0,0,0,79.2,1005.2,106,5.5,127,2019-01-23T22:00:00+02:00,PT15M
-5,0.18,70,44.7,-8.1,0,0,0,0,0,79.5,1005.3,107,5.5,129,2019-01-23T22:15:00+02:00,PT15M
-5,0.18,66,45.1,-8.1,0,0,0,0,0,79.5,1005.4,107,5.5,131,2019-01-23T22:30:00+02:00,PT15M
-5,0.18,63,45.9,-8.1,0,0,0,0,0,79.5,1005.5,107,5.6,133,2019-01-23T22:45:00+02:00,PT15M
-5,0.18,58,45.9,-8.1,0,0,0,0,0,79.5,1005.7,108,5.6,135,2019-01-23T23:00:00+02:00,PT15M
-5,0.18,54,45.9,-8.1,0,0,0,0,0,79.6,1005.8,108,5.4,137,2019-01-23T23:15:00+02:00,PT15M
-5,0.18,50,45.9,-8.1,0,0,0,0,0,79.9,1006,108,5.2,139,2019-01-23T23:30:00+02:00,PT15M
-5,0.18,45,45.9,-8.1,0,0,0,0,0,80.2,1006.1,108,5,140,2019-01-23T23:45:00+02:00,PT15M
-5,0.18,40,45.9,-8.1,0,0,0,0,0,80.5,1006.3,108,4.7,142,2019-01-24T00:00:00+02:00,PT15M
-5,0.18,34,45.6,-8.1,0,0,0,0,0,80.7,1006.4,107,4.7,143,2019-01-24T00:15:00+02:00,PT15M
-5,0.18,29,44.7,-8.1,0,0,0,0,0,80.7,1006.5,107,4.8,144,2019-01-24T00:30:00+02:00,PT15M
-5,0.18,23,44.7,-8.2,0,0,0,0,0,80.7,1006.7,107,4.9,145,2019-01-24T00:45:00+02:00,PT15M
-5,0.18,17,44.7,-8.2,0,0,0,0,0,80.7,1006.8,106,5,146,2019-01-24T01:00:00+02:00,PT15M
-5,0.18,10,44.7,-8.2,0,0,0,0,0,80.6,1007,106,5.1,147,2019-01-24T01:15:00+02:00,PT15M
-5,0.18,4,44.7,-8.2,0,0,0,0,0,80.4,1007.2,105,5.2,147,2019-01-24T01:30:00+02:00,PT15M
-5,0.18,-2,44.3,-8.3,0,0,0,0,0,80.3,1007.4,105,5.3,147,2019-01-24T01:45:00+02:00,PT15M
-5,0.18,-9,41.9,-8.3,0,0,0,0,0,80.1,1007.6,104,5.3,147,2019-01-24T02:00:00+02:00,PT15M
-5,0.19,-15,38.5,-8.3,0,0,0,0,0,79.8,1007.8,104,5.4,146,2019-01-24T02:15:00+02:00,PT15M
-5,0.19,-21,38.4,-8.4,0,0,0,0,0,79.3,1008,104,5.4,146,2019-01-24T02:30:00+02:00,PT15M
-5,0.19,-27,38.4,-8.5,0,0,0,0,0,78.9,1008.1,103,5.4,145,2019-01-24T02:45:00+02:00,PT15M
-5,0.19,-33,38.4,-8.6,0,0,0,0,0,78.4,1008.3,103,5.4,143,2019-01-24T03:00:00+02:00,PT15M
-5,0.19,-38,38.4,-8.6,0,0,0,0,0,78,1008.4,103,5.4,142,2019-01-24T03:15:00+02:00,PT15M
-5,0.19,-44,38.4,-8.6,0,0,0,0,0,77.5,1008.5,102,5.3,141,2019-01-24T03:30:00+02:00,PT15M
-5,0.19,-48,38.4,-8.6,0,0,0,0,0,77.1,1008.6,102,5.3,139,2019-01-24T03:45:00+02:00,PT15M
-5,0.19,-53,38.4,-8.6,0,0,0,0,0,76.6,1008.7,101,5.2,137,2019-01-24T04:00:00+02:00,PT15M
-5,0.19,-57,38.4,-8.6,0,0,0,0,0,76.2,1008.8,101,5.2,135,2019-01-24T04:15:00+02:00,PT15M
-5,0.19,-61,38.4,-8.6,0,0,0,0,0,75.8,1008.8,100,5.1,133,2019-01-24T04:30:00+02:00,PT15M
-5,0.19,-65,38.4,-8.7,0,0,0,0,0,75.3,1008.8,100,5.1,131,2019-01-24T04:45:00+02:00,PT15M
-5,0.19,-69,30.8,-8.7,0,0,0,0,0,74.9,1008.8,99,5.1,129,2019-01-24T05:00:00+02:00,PT15M
-5,0.19,-73,13.1,-8.7,0,0,0,0,0,74.7,1008.8,99,5.1,127,2019-01-24T05:15:00+02:00,PT15M
-5,0.19,-76,12.8,-8.7,0,0,0,0,0,74.7,1008.9,99,5.1,125,2019-01-24T05:30:00+02:00,PT15M
-5,0.19,-79,12.8,-8.6,0,0,0,0,0,74.7,1008.9,99,5.1,123,2019-01-24T05:45:00+02:00,PT15M
-5,0.19,-83,12.8,-8.6,0,0,0,0,0,74.7,1009,99,5.2,120,2019-01-24T06:00:00+02:00,PT15M
-5,0.19,-86,12.8,-8.6,0,0,0,0,0,74.7,1009.1,99,5.1,118,2019-01-24T06:15:00+02:00,PT15M
-5,0.19,-89,12.8,-8.6,0,0,0,0,0,74.7,1009.1,99,5.1,116,2019-01-24T06:30:00+02:00,PT15M
-5,0.19,-92,12.8,-8.5,0,0,0,0,0,74.7,1009.1,99,5,114,2019-01-24T06:45:00+02:00,PT15M
-5,0.19,-95,12.8,-8.5,0,0,0,0,0,74.7,1009.1,99,4.9,111,2019-01-24T07:00:00+02:00,PT15M
-5,0.19,-97,12.8,-8.5,0,0,0,0,0,74.8,1009.2,99,4.8,109,2019-01-24T07:15:00+02:00,PT15M
-5,0.19,-100,12.8,-8.4,0,0,0,0,0,75,1009.4,99,4.7,107,2019-01-24T07:30:00+02:00,PT15M
-5,0.19,-103,12.8,-8.4,0,0,0,0,0,75.1,1009.5,99,4.7,105,2019-01-24T07:45:00+02:00,PT15M
-5,0.19,-106,15.2,-8.3,0,0,0,0,0,75.3,1009.7,99,4.6,102,2019-01-24T08:00:00+02:00,PT15M
-5,0.19,-109,20.3,-8.3,0,0,0,0,0,75.3,1009.8,99,4.6,100,2019-01-24T08:15:00+02:00,PT15M
-5,0.19,-112,20.4,-8.3,0,0,0,0,0,75.1,1009.9,99,4.6,98,2019-01-24T08:30:00+02:00,PT15M
-5,0.19,-115,17.6,-8.3,0,0,0,0,0,75,1010,100,4.6,96,2019-01-24T08:45:00+02:00,PT15M
-5,0.19,-118,8.9,-8.3,0,0,0,0,0,74.8,1010.1,100,4.6,94,2019-01-24T09:00:00+02:00,PT15M
-5,0.19,-120,1.2,-8.3,0,0,0,0,0,75,1010.2,100,4.5,92,2019-01-24T09:15:00+02:00,PT15M
-5,0.19,-123,0,-8.3,1,2,1,2,0,75.4,1010.3,101,4.4,90,2019-01-24T09:30:00+02:00,PT15M
-5,0.19,-126,0,-8.2,12,47,16,28,0,75.8,1010.5,101,4.3,88,2019-01-24T09:45:00+02:00,PT15M
-5,0.19,-129,15.1,-8.2,27,48,31,45,0,76.3,1010.6,101,4.1,86,2019-01-24T10:00:00+02:00,PT15M
-5,0.19,-133,46.4,-8.2,33,0,33,32,0,76.4,1010.7,102,4,85,2019-01-24T10:15:00+02:00,PT15M
-5,0.19,-136,57.2,-8.1,37,0,37,36,0,76.1,1010.8,103,3.9,83,2019-01-24T10:30:00+02:00,PT15M
-4,0.19,-139,60.2,-8,45,0,45,44,0,75.8,1010.9,104,3.7,82,2019-01-24T10:45:00+02:00,PT15M
-4,0.19,-142,63.6,-7.9,51,0,51,49,0,75.5,1011,106,3.6,80,2019-01-24T11:00:00+02:00,PT15M
-4,0.19,-145,65.9,-8,56,0,56,54,0,74.8,1011.1,107,3.5,79,2019-01-24T11:15:00+02:00,PT15M
-4,0.19,-149,66.4,-8.1,63,0,63,61,0,73.7,1011.2,110,3.4,77,2019-01-24T11:30:00+02:00,PT15M
-4,0.19,-152,65.3,-8.2,72,0,72,70,0,72.6,1011.3,112,3.3,76,2019-01-24T11:45:00+02:00,PT15M
-4,0.19,-156,60.2,-8.2,91,0,91,88,0,71.5,1011.3,115,3.3,75,2019-01-24T12:00:00+02:00,PT15M
-4,0.19,-159,56.7,-8.3,106,0,106,102,0,70.7,1011.3,118,3.2,74,2019-01-24T12:15:00+02:00,PT15M
-4,0.19,-163,56.5,-8.3,112,0,112,109,0,70.2,1011.3,122,3.3,74,2019-01-24T12:30:00+02:00,PT15M
-4,0.19,-167,54.3,-8.3,124,0,124,119,0,69.6,1011.2,127,3.3,73,2019-01-24T12:45:00+02:00,PT15M
-4,0.19,-170,58.6,-8.3,116,0,116,112,0,69.1,1011.2,131,3.4,73,2019-01-24T13:00:00+02:00,PT15M
-3,0.19,-174,64.6,-8.3,101,0,101,98,0,68.8,1011.2,132,3.3,72,2019-01-24T13:15:00+02:00,PT15M
-3,0.19,-178,67.4,-8.3,94,0,94,91,0,68.7,1011.2,132,3.2,72,2019-01-24T13:30:00+02:00,PT15M
-3,0.19,179,70,-8.3,87,0,87,84,0,68.5,1011.2,131,3,72,2019-01-24T13:45:00+02:00,PT15M
-3,0.19,175,72.5,-8.3,79,0,79,76,0,68.4,1011.3,130,2.9,72,2019-01-24T14:00:00+02:00,PT15M
-3,0.19,171,73.9,-8.3,73,0,73,71,0,68.3,1011.3,128,2.8,73,2019-01-24T14:15:00+02:00,PT15M
-3,0.19,168,72.5,-8.3,75,0,75,73,0,68.2,1011.3,126,2.7,73,2019-01-24T14:30:00+02:00,PT15M
-3,0.19,164,70,-8.2,78,0,78,76,0,68,1011.3,124,2.6,74,2019-01-24T14:45:00+02:00,PT15M
-3,0.19,160,68.1,-8.2,79,0,79,76,0,67.9,1011.3,121,2.5,74,2019-01-24T15:00:00+02:00,PT15M
-3,0.19,157,66,-8.2,78,0,78,76,0,67.9,1011.3,119,2.4,75,2019-01-24T15:15:00+02:00,PT15M
-3,0.19,153,64.4,-8.2,75,0,75,73,0,67.9,1011.3,117,2.4,76,2019-01-24T15:30:00+02:00,PT15M
-3,0.19,150,62,-8.1,73,0,73,70,0,67.9,1011.3,116,2.3,77,2019-01-24T15:45:00+02:00,PT15M
-3,0.19,146,59.8,-8.1,68,0,68,65,0,67.9,1011.3,114,2.3,78,2019-01-24T16:00:00+02:00,PT15M
-3,0.19,143,59.9,-8.1,58,0,58,56,0,67.9,1011.3,112,2.3,80,2019-01-24T16:15:00+02:00,PT15M
-3,0.19,140,55.9,-8.1,52,0,52,51,0,68.1,1011.3,109,2.2,81,2019-01-24T16:30:00+02:00,PT15M
-3,0.19,137,50.4,-8,46,0,46,44,0,68.2,1011.4,106,2.2,83,2019-01-24T16:45:00+02:00,PT15M
-3,0.19,133,33.2,-8,44,0,44,43,0,68.3,1011.4,102,2.2,84,2019-01-24T17:00:00+02:00,PT15M
-3,0.19,130,9.2,-8,31,86,39,65,0,68.4,1011.5,99,2.2,86,2019-01-24T17:15:00+02:00,PT15M
-3,0.19,127,1.2,-8,16,53,21,35,0,68.4,1011.6,97,2.2,88,2019-01-24T17:30:00+02:00,PT15M
-3,0.19,124,0,-8.1,3,5,4,5,0,68.4,1011.7,94,2.2,89,2019-01-24T17:45:00+02:00,PT15M
-3,0.19,121,0,-8.1,0,0,0,0,0,68.4,1011.8,91,2.3,91,2019-01-24T18:00:00+02:00,PT15M
-3,0.19,118,0,-8.1,0,0,0,0,0,68.5,1011.9,88,2.3,93,2019-01-24T18:15:00+02:00,PT15M
-3,0.19,115,0,-8.1,0,0,0,0,0,68.6,1012.1,85,2.3,95,2019-01-24T18:30:00+02:00,PT15M
-3,0.19,112,0,-8.1,0,0,0,0,0,68.7,1012.2,82,2.4,97,2019-01-24T18:45:00+02:00,PT15M
-3,0.19,110,0,-8.1,0,0,0,0,0,68.8,1012.4,80,2.4,100,2019-01-24T19:00:00+02:00,PT15M
-3,0.19,107,0,-8.1,0,0,0,0,0,69,1012.5,78,2.5,102,2019-01-24T19:15:00+02:00,PT15M
-3,0.19,104,0,-8.1,0,0,0,0,0,69.1,1012.5,77,2.6,104,2019-01-24T19:30:00+02:00,PT15M
-3,0.19,101,0,-8.1,0,0,0,0,0,69.2,1012.6,76,2.7,106,2019-01-24T19:45:00+02:00,PT15M
-3,0.19,98,0,-8.1,0,0,0,0,0,69.4,1012.7,76,2.7,108,2019-01-24T20:00:00+02:00,PT15M
-3,0.19,95,0,-8.1,0,0,0,0,0,69.5,1012.7,77,2.8,111,2019-01-24T20:15:00+02:00,PT15M
-3,0.19,92,0,-8.1,0,0,0,0,0,69.6,1012.8,81,2.9,113,2019-01-24T20:30:00+02:00,PT15M
-3,0.19,89,0,-8.1,0,0,0,0,0,69.7,1012.9,84,3,115,2019-01-24T20:45:00+02:00,PT15M
-3,0.19,86,0,-8.1,0,0,0,0,0,69.9,1013,87,3.1,117,2019-01-24T21:00:00+02:00,PT15M
-4,0.19,83,0,-8.1,0,0,0,0,0,70.3,1013.1,89,3.2,120,2019-01-24T21:15:00+02:00,PT15M
-4,0.19,80,0,-8,0,0,0,0,0,71.1,1013.2,91,3.1,122,2019-01-24T21:30:00+02:00,PT15M
-4,0.19,77,0,-8,0,0,0,0,0,71.9,1013.3,93,3,124,2019-01-24T21:45:00+02:00,PT15M
-4,0.19,73,0,-7.9,0,0,0,0,0,72.8,1013.3,95,2.9,126,2019-01-24T22:00:00+02:00,PT15M
-4,0.19,70,0,-7.9,0,0,0,0,0,73.3,1013.4,97,2.8,129,2019-01-24T22:15:00+02:00,PT15M
-4,0.19,66,0,-7.8,0,0,0,0,0,73.4,1013.5,97,2.6,131,2019-01-24T22:30:00+02:00,PT15M
-4,0.19,62,0,-7.8,0,0,0,0,0,73.6,1013.6,98,2.5,133,2019-01-24T22:45:00+02:00,PT15M
-4,0.19,58,0,-7.7,0,0,0,0,0,73.7,1013.7,99,2.4,135,2019-01-24T23:00:00+02:00,PT15M
-4,0.19,54,0,-7.7,0,0,0,0,0,73.8,1013.8,102,2.2,137,2019-01-24T23:15:00+02:00,PT15M
-4,0.19,50,0,-7.6,0,0,0,0,0,74,1013.8,106,2.1,138,2019-01-24T23:30:00+02:00,PT15M
-4,0.19,45,0,-7.4,0,0,0,0,0,74.2,1013.8,112,1.9,140,2019-01-24T23:45:00+02:00,PT15M
-3,0.19,40,0,-7.4,0,0,0,0,0,74.3,1013.8,118,1.8,142,2019-01-25T00:00:00+02:00,PT15M
-3,0.19,34,0,-7.3,0,0,0,0,0,74.5,1013.8,122,1.7,143,2019-01-25T00:15:00+02:00,PT15M
-3,0.19,29,0,-7.2,0,0,0,0,0,74.8,1013.8,123,1.7,144,2019-01-25T00:30:00+02:00,PT15M
-3,0.19,23,0,-7.2,0,0,0,0,0,75.1,1013.8,124,1.7,145,2019-01-25T00:45:00+02:00,PT15M
-3,0.19,17,0,-7.1,0,0,0,0,0,75.4,1013.9,125,1.7,146,2019-01-25T01:00:00+02:00,PT15M
-3,0.19,11,0,-7.1,0,0,0,0,0,75.8,1013.9,126,1.6,146,2019-01-25T01:15:00+02:00,PT15M
-3,0.19,4,0,-7,0,0,0,0,0,76.2,1014,128,1.4,147,2019-01-25T01:30:00+02:00,PT15M
-4,0.19,-2,0,-7,0,0,0,0,0,76.6,1014.1,130,1.3,147,2019-01-25T01:45:00+02:00,PT15M
-4,0.19,-9,0,-6.9,0,0,0,0,0,77.1,1014.1,133,1.1,147,2019-01-25T02:00:00+02:00,PT15M
-4,0.17,-15,0,-6.9,0,0,0,0,0,77.4,1014.2,138,1,146,2019-01-25T02:15:00+02:00,PT15M
-4,0.17,-21,0,-6.8,0,0,0,0,0,77.5,1014.1,142,1,145,2019-01-25T02:30:00+02:00,PT15M
-3,0.17,-27,0,-6.8,0,0,0,0,0,77.7,1014.1,147,1.1,144,2019-01-25T02:45:00+02:00,PT15M
-3,0.17,-33,0,-6.7,0,0,0,0,0,77.8,1014,151,1.1,143,2019-01-25T03:00:00+02:00,PT15M
-3,0.17,-38,0,-6.7,0,0,0,0,0,78,1014,158,1,142,2019-01-25T03:15:00+02:00,PT15M
-3,0.17,-43,0,-6.7,0,0,0,0,0,78.1,1014.1,169,0.8,140,2019-01-25T03:30:00+02:00,PT15M
-4,0.17,-48,0,-6.7,0,0,0,0,0,78.3,1014.2,185,0.7,139,2019-01-25T03:45:00+02:00,PT15M
-4,0.17,-53,0,-6.7,0,0,0,0,0,78.4,1014.2,207,0.6,137,2019-01-25T04:00:00+02:00,PT15M
-4,0.17,-57,0,-6.7,0,0,0,0,0,78.4,1014.3,219,0.6,135,2019-01-25T04:15:00+02:00,PT15M
-4,0.17,-61,0,-6.7,0,0,0,0,0,78.3,1014.2,220,0.6,133,2019-01-25T04:30:00+02:00,PT15M
-4,0.17,-65,0,-6.8,0,0,0,0,0,78.1,1014.2,222,0.5,131,2019-01-25T04:45:00+02:00,PT15M
-4,0.17,-69,0,-6.8,0,0,0,0,0,78,1014.1,224,0.5,129,2019-01-25T05:00:00+02:00,PT15M
-4,0.17,-72,0,-6.8,0,0,0,0,0,77.9,1014,220,0.4,127,2019-01-25T05:15:00+02:00,PT15M
-4,0.17,-76,0,-6.8,0,0,0,0,0,77.9,1014,213,0.5,125,2019-01-25T05:30:00+02:00,PT15M
-3,0.17,-79,0,-6.7,0,0,0,0,0,77.9,1013.9,206,0.5,123,2019-01-25T05:45:00+02:00,PT15M
-3,0.17,-82,0,-6.7,0,0,0,0,0,77.9,1013.8,201,0.6,120,2019-01-25T06:00:00+02:00,PT15M
-3,0.17,-85,0,-6.7,0,0,0,0,0,78.1,1013.8,209,0.6,118,2019-01-25T06:15:00+02:00,PT15M
-4,0.17,-88,0,-6.7,0,0,0,0,0,78.6,1013.9,228,0.7,116,2019-01-25T06:30:00+02:00,PT15M
-4,0.17,-91,0,-6.6,0,0,0,0,0,79,1014,243,0.8,114,2019-01-25T06:45:00+02:00,PT15M
-4,0.17,-94,0,-6.6,0,0,0,0,0,79.5,1014,254,0.9,111,2019-01-25T07:00:00+02:00,PT15M
-4,0.17,-97,0,-6.6,0,0,0,0,0,79.7,1014.1,260,1,109,2019-01-25T07:15:00+02:00,PT15M
-4,0.17,-100,0,-6.6,0,0,0,0,0,79.7,1014.3,261,1.1,107,2019-01-25T07:30:00+02:00,PT15M
-4,0.17,-103,0,-6.6,0,0,0,0,0,79.7,1014.4,263,1.1,105,2019-01-25T07:45:00+02:00,PT15M
-4,0.17,-106,13.3,-6.6,0,0,0,0,0,79.7,1014.5,265,1.2,102,2019-01-25T08:00:00+02:00,PT15M
-4,0.17,-109,36.8,-6.6,0,0,0,0,0,80,1014.6,265,1.2,100,2019-01-25T08:15:00+02:00,PT15M
-4,0.17,-112,37.1,-6.6,0,0,0,0,0,80.6,1014.7,263,1.2,98,2019-01-25T08:30:00+02:00,PT15M
-4,0.17,-114,37.1,-6.5,0,0,0,0,0,81.2,1014.8,262,1.2,96,2019-01-25T08:45:00+02:00,PT15M
-4,0.17,-117,37.1,-6.5,0,0,0,0,0,81.8,1014.9,261,1.2,94,2019-01-25T09:00:00+02:00,PT15M
-4,0.17,-120,37.1,-6.5,0,0,0,0,0,82.4,1014.8,256,1.3,92,2019-01-25T09:15:00+02:00,PT15M
-4,0.17,-123,37.1,-6.5,1,0,1,1,0,82.8,1014.7,247,1.4,90,2019-01-25T09:30:00+02:00,PT15M
-4,0.17,-126,37.9,-6.4,10,0,10,10,0,83.3,1014.6,239,1.5,88,2019-01-25T09:45:00+02:00,PT15M
-4,0.17,-129,42.4,-6.4,22,0,22,21,0,83.8,1014.5,233,1.6,86,2019-01-25T10:00:00+02:00,PT15M
-4,0.17,-132,52.5,-6.4,29,0,29,28,0,83.9,1014.5,230,1.8,85,2019-01-25T10:15:00+02:00,PT15M
-4,0.17,-136,61.5,-6.3,34,0,34,33,0,83.8,1014.6,231,1.9,83,2019-01-25T10:30:00+02:00,PT15M
-4,0.17,-139,60.8,-6.2,45,0,45,43,0,83.6,1014.6,232,2,81,2019-01-25T10:45:00+02:00,PT15M
-4,0.17,-142,60.6,-6.1,55,0,55,53,0,83.5,1014.7,232,2.1,80,2019-01-25T11:00:00+02:00,PT15M
-4,0.17,-145,63.4,-6.2,60,0,60,58,0,82.7,1014.7,231,2.3,79,2019-01-25T11:15:00+02:00,PT15M
-4,0.17,-149,70.2,-6.4,56,0,56,54,0,81.3,1014.7,229,2.6,77,2019-01-25T11:30:00+02:00,PT15M
-4,0.17,-152,73.4,-6.6,56,0,56,54,0,79.9,1014.7,227,2.9,76,2019-01-25T11:45:00+02:00,PT15M
-4,0.17,-156,70.4,-6.8,68,0,68,66,0,78.6,1014.7,226,3.2,75,2019-01-25T12:00:00+02:00,PT15M
-4,0.17,-159,65.3,-7,86,0,86,83,0,77.2,1014.6,224,3.4,74,2019-01-25T12:15:00+02:00,PT15M
-4,0.17,-163,62.1,-7.2,99,0,99,95,0,75.9,1014.5,221,3.5,74,2019-01-25T12:30:00+02:00,PT15M
-4,0.17,-166,63.9,-7.3,98,0,98,95,0,74.6,1014.4,219,3.6,73,2019-01-25T12:45:00+02:00,PT15M
-3,0.17,-170,67.8,-7.5,91,0,91,87,0,73.3,1014.3,216,3.7,72,2019-01-25T13:00:00+02:00,PT15M
-3,0.17,-174,70.9,-7.6,84,0,84,81,0,72.5,1014.2,215,3.8,72,2019-01-25T13:15:00+02:00,PT15M
-3,0.17,-178,72.6,-7.7,80,0,80,77,0,72.1,1014.1,213,3.8,72,2019-01-25T13:30:00+02:00,PT15M
-3,0.17,179,76,-7.7,70,0,70,68,0,71.7,1014,211,3.9,72,2019-01-25T13:45:00+02:00,PT15M
-3,0.17,175,74.8,-7.8,73,0,73,71,0,71.3,1013.8,210,3.9,72,2019-01-25T14:00:00+02:00,PT15M
-3,0.17,171,72.1,-7.8,79,0,79,77,0,70.9,1013.7,210,4,72,2019-01-25T14:15:00+02:00,PT15M
-3,0.17,168,71.4,-7.8,79,0,79,76,0,70.6,1013.6,212,4.1,73,2019-01-25T14:30:00+02:00,PT15M
-3,0.17,164,67.8,-7.9,86,0,86,83,0,70.4,1013.5,213,4.3,73,2019-01-25T14:45:00+02:00,PT15M
-3,0.17,160,61,-7.9,98,0,98,95,0,70.1,1013.3,214,4.4,74,2019-01-25T15:00:00+02:00,PT15M
-3,0.17,157,50.8,-7.9,117,0,117,113,0,70,1013.3,216,4.5,75,2019-01-25T15:15:00+02:00,PT15M
-3,0.17,153,46.3,-7.8,117,0,117,113,0,70,1013.2,217,4.5,76,2019-01-25T15:30:00+02:00,PT15M
-3,0.17,150,39.3,-7.8,120,0,120,116,0,70,1013.2,218,4.5,77,2019-01-25T15:45:00+02:00,PT15M
-3,0.17,146,38.3,-7.7,109,0,109,105,0,70,1013.1,219,4.5,78,2019-01-25T16:00:00+02:00,PT15M
-3,0.17,143,43.3,-7.7,86,0,86,83,0,70.1,1013,219,4.6,79,2019-01-25T16:15:00+02:00,PT15M
-3,0.17,140,42.3,-7.7,73,0,73,70,0,70.2,1012.8,216,4.6,81,2019-01-25T16:30:00+02:00,PT15M
-3,0.17,136,30.6,-7.7,67,26,70,78,0,70.3,1012.6,214,4.7,82,2019-01-25T16:45:00+02:00,PT15M
-3,0.17,133,43.3,-7.7,42,0,42,41,0,70.5,1012.5,212,4.8,84,2019-01-25T17:00:00+02:00,PT15M
-3,0.17,130,41.4,-7.7,29,0,29,28,0,70.5,1012.3,211,4.8,86,2019-01-25T17:15:00+02:00,PT15M
-3,0.17,127,51,-7.7,13,0,13,13,0,70.5,1012.3,210,4.7,87,2019-01-25T17:30:00+02:00,PT15M
-3,0.17,124,64,-7.7,2,0,2,2,0,70.5,1012.2,209,4.6,89,2019-01-25T17:45:00+02:00,PT15M
